HAL7,HAL8,HAL9,HAL10,HAL11,HAL12,HAL13,HAL14,HAL15,HAL16,HAL17,HAL18,HAL19,HAL20,HAL21,HAL22,HAL23,HAL24,HAL25,HAL26,HAL27,HAL28,HAL29,HAL30,HAL31,HAL32,HAL33,HAL34,HAL35,HAL36,HAL37,HAL38,HAL39,HAL40,HAL41,HAL42,HAL43,HAL44,HAL45,HAL46
0.0691161243609655,0.105535747599052,0.0851139441145584,0.074315266198607,0.0684489585818157,0.0712907404311092,0.0670527549699406,0.0671847655824601,0.0715032239247782,0.0593481782122897,0.062543532394591,0.0653914334952613,0.0552257225968515,0.0706744556751176,0.0648245261677,0.0643158741437263,0.0640413885083009,0.0648861683962867,0.0823168563907446,0.096023070191943,0.0638417850293196,0.0727439285210822,0.0688434494619521,0.0669318191302346,0.0891882948910182,0.0847290649124928,0.0567245664221436,0.0710529304824708,0.0844973317429839,0.104076251367495,0.0773091590049831,0.0675814584484714,0.0743287914713051,0.0926875989140197,0.089926111738965,0.096197897672221,0.0842141512089296,0.104745926268895,0.0880587297012624,0.112565478287628
0.0720890037976905,0.10871400982411,0.0915855785764678,0.0889573919053097,0.0812007850479177,0.0703379099718952,0.0778745409413566,0.0706541080936709,0.0848029071212426,0.0647768382364838,0.0734487853074356,0.0775425124775824,0.0612079178667798,0.0831208145440198,0.0754826520949571,0.0733565716159865,0.0686219331815352,0.0692175352404663,0.0806866249431468,0.102603571719066,0.0697407881280494,0.0834143660558427,0.0747346218420471,0.0717801536345256,0.0949118864957175,0.0907669365396435,0.0601188759764297,0.0790410425199065,0.0910703186444432,0.109393266637244,0.0818009488721458,0.0734013372045521,0.0794891713383818,0.100337699997735,0.0954814523020109,0.0997894742088476,0.0898902476065288,0.103473167405972,0.0949604223508853,0.108456874625663
0.0754898159344091,0.108936620862283,0.100173749930032,0.107336460991764,0.0984713785829777,0.0694499225703253,0.0913055993199269,0.0753336042284042,0.101646340505429,0.068588906386267,0.0877602049151172,0.09533988025531,0.0701315407818436,0.0996891907384233,0.0896920173310519,0.0852692304861871,0.0746480972087005,0.0756289157563953,0.0790625459319513,0.107283315992375,0.0759752392983589,0.0982142887167112,0.0830335161813279,0.0781334085223509,0.0997438075892644,0.096495699669249,0.0652019243392336,0.0880553743718802,0.0970781336452348,0.112189770685677,0.0854897271459335,0.0796018070215286,0.0840786453442987,0.106901166057056,0.0998998649016261,0.102626522421936,0.0954983018272388,0.102370206455687,0.102778366494147,0.10175949395899
0.0794620072034065,0.106696229337614,0.111642522989177,0.128921499416975,0.119679571300785,0.0685131819068385,0.10768787310321,0.0810334090582676,0.121835289542913,0.073848134528314,0.10519099858092,0.117284288224332,0.0816237878428466,0.119229945145795,0.106220262979355,0.100327754801433,0.0828320270532324,0.0833982546671524,0.0775675015072747,0.109970081296621,0.0840081862382246,0.117170443576121,0.0934758583217043,0.0851891298732054,0.102734646916519,0.101016274234424,0.0701262914568806,0.0992392823651772,0.101121389574306,0.111678252755246,0.088938057748686,0.0861569756706864,0.0884103638675749,0.108404358427723,0.102828314537133,0.105232467566249,0.101421228153825,0.103400223280769,0.110699564893192,0.0970321430622067
0.0850735820723715,0.10385100625723,0.129739003351083,0.152496059789843,0.143336555613043,0.067631690000971,0.12716346260602,0.0874272192196268,0.145505334460698,0.0798998529888391,0.126127969516009,0.141816911614373,0.0963090349085481,0.141016068776052,0.124632872819721,0.119072497808963,0.0921053673701025,0.0929885692677825,0.0761436757103838,0.110335278122937,0.0930890580631974,0.139959922799955,0.106479613933311,0.0932220938834269,0.104008358225815,0.104027893915388,0.0750692740905946,0.112522859884724,0.105451310472785,0.107773382220007,0.0918882928226967,0.0945810128081005,0.0921772687634529,0.107844033382504,0.104329730741747,0.107575641757934,0.107440105709941,0.107982661987278,0.11730605716245,0.100413428176413
0.090069235624472,0.103268154068469,0.154285243727533,0.176849349524661,0.168938569450068,0.0668674492726408,0.149277534480767,0.0946793448679575,0.174453981331807,0.0874382750309048,0.148556413428947,0.167625342042147,0.114086075514876,0.165734467771576,0.144676471321424,0.141728658317868,0.102840423957988,0.104461725297276,0.0748289614938473,0.108663659161711,0.104590279112473,0.165691883593766,0.123039946942532,0.102775511906007,0.103956069423387,0.10587752910036,0.0795022007511932,0.129400732038836,0.111070324132643,0.102118448872983,0.0961047874986065,0.105650168036088,0.096121815517571,0.105944783070159,0.104780450058974,0.110533042533113,0.113507599922285,0.116466830474087,0.122884922594719,0.114366220518114
0.095348141335443,0.107533444732522,0.185244789659477,0.201622177620498,0.193637244108673,0.0662566335722901,0.17298463999417,0.103267799441057,0.206764359209553,0.0979196908163726,0.171906575576129,0.195930707449678,0.133887640491433,0.192120811136179,0.166428849784125,0.163470015453843,0.114056693344305,0.116460517679568,0.0735841496943006,0.10472405534469,0.119505677208706,0.19385259453963,0.144008543396575,0.11396863110899,0.102361044034264,0.106343273278174,0.0836091429239314,0.152100457402093,0.120489876678551,0.0977499263743438,0.102953229100188,0.120804068080243,0.102079869837951,0.105844833749891,0.10482877505587,0.114344551416403,0.119438787154129,0.129294537718332,0.131083097736256,0.139831734671449
0.10112458601369,0.118107320069376,0.221621301356671,0.22625443405853,0.217287321072646,0.0658921967820974,0.19816662920428,0.112388963161052,0.239056697712743,0.111970151819097,0.197222754196978,0.22580809674674,0.156231379189836,0.220443838346761,0.190816526824944,0.184215810861587,0.12428685220115,0.129774801867623,0.0723733016689172,0.100876962327922,0.138126001428394,0.225135962357342,0.169694469631227,0.128723892897882,0.101153134934257,0.106210543517444,0.0875255808896414,0.182062099328387,0.135873183680208,0.0962531004464843,0.11338951247635,0.140786827899674,0.111355115371054,0.111164419792336,0.104699947074597,0.122671849109629,0.124803311194138,0.149477584090217,0.143873916435599,0.175707285895965
0.107650960753044,0.136368076957879,0.260486097806538,0.249546731381057,0.241661109218901,0.0657602239248433,0.224620504138653,0.121675131769665,0.272001259458233,0.129037596714335,0.224845129630891,0.255003977392925,0.180501428215213,0.250037734413536,0.216926137339603,0.204284506660154,0.136692375474153,0.14444602973622,0.0712082196455821,0.0985756981243882,0.160635189985537,0.258291349823637,0.200458932515178,0.147582024880036,0.101017341605388,0.105785418802392,0.0920169733663378,0.218245314068708,0.15917149632373,0.0988838019366174,0.128168508383757,0.164941215816987,0.123253353095702,0.120182630536685,0.105119208577034,0.138190884649912,0.129674148108029,0.182479842199181,0.162756788191336,0.217906546809707
0.115756291700314,0.162849929001285,0.299666591738951,0.272594604949715,0.264733455725888,0.0660097943342468,0.251874325566924,0.131525507819612,0.304859095563775,0.147814581494019,0.254393775746555,0.283666468305312,0.204565119204711,0.279326334255828,0.243630894770827,0.22242410901768,0.150622502982457,0.158547531471021,0.0699579967914347,0.0991893758157368,0.186421761924837,0.291668235062582,0.233630197109055,0.170874103957821,0.103780845984178,0.105648401998706,0.0972692199968542,0.256696784250454,0.189014703121524,0.106515183680695,0.148208018868901,0.193063383250838,0.137896289524482,0.135607334680327,0.106519637324786,0.161519500625667,0.135567091127008,0.224548182278707,0.187715935953882,0.266002020375686
