Left_Thalamic_Radiation,Right_Thalamic_Radiation,Left_Corticospinal,Right_Corticospinal,Left_Cingulum_Cingulate,Right_Cingulum_Cingulate,Left_Cingulum_Hippocampus,Right_Cingulum_Hippocampus,Callosum_Forceps_Major,Callosum_Forceps_Minor,Left_IFOF,Right_IFOF,Left_ILF,Right_ILF,Left_SLF,Right_SLF,Left_Uncinate,Right_Uncinate,Left_Arcuate,Right_Arcuate
364,327,195,165,157,84,140,114,24,674,13,12,502,519,1684,1658,223,312,290,147
381,334,239,199,178,86,153,123,25,706,13,12,628,574,1716,1681,228,328,279,154
360,314,222,166,161,89,165,121,25,705,13,13,560,541,1689,1667,235,330,276,148
386,337,246,204,162,88,144,105,26,749,12,12,626,561,1669,1674,228,336,302,159
372,342,255,190,177,88,147,113,26,768,11,11,613,575,1653,1685,240,342,289,158
401,356,256,205,166,88,162,122,26,756,11,12,634,584,1766,1786,232,350,305,160
384,360,276,209,178,85,158,118,24,774,10,11,628,588,1852,1854,241,369,308,169
400,354,273,214,171,94,143,122,26,795,11,12,649,598,1918,1900,253,367,322,164
397,356,273,224,162,91,145,128,27,793,13,13,653,605,1917,1904,261,385,320,178
406,366,282,219,169,84,154,128,24,808,12,13,670,606,1905,1929,277,398,334,184
398,370,280,232,168,84,153,120,25,801,12,13,671,627,1970,2008,278,401,341,189
404,364,293,246,167,87,148,122,27,805,12,13,685,615,2040,2037,277,417,362,184
415,364,304,237,166,83,145,124,24,807,12,13,675,627,2090,2070,284,431,384,191
405,367,305,242,169,88,150,129,24,830,12,13,693,613,2081,2081,296,443,376,182
398,357,302,252,170,87,146,122,25,825,12,13,690,607,2104,2087,300,446,388,192
404,371,307,245,169,86,143,123,24,818,12,13,691,625,2123,2117,303,452,389,199
413,363,313,250,171,91,147,122,25,820,13,13,680,638,2153,2122,309,454,396,196
404,363,306,242,165,88,154,121,25,810,13,13,696,614,2164,2181,305,475,397,196
403,359,302,255,163,90,141,122,26,804,13,13,699,625,2154,2171,301,480,407,195
408,363,310,241,164,84,144,113,24,829,12,13,702,636,2202,2148,308,479,421,189
404,363,313,250,164,85,151,115,25,812,13,13,696,643,2210,2173,317,492,415,199
405,365,311,235,171,87,146,115,25,820,13,13,705,639,2211,2200,328,498,411,201
397,366,324,246,169,86,144,114,24,808,13,13,716,622,2208,2207,331,498,410,196
409,368,311,242,173,90,140,119,24,828,13,13,715,637,2239,2239,337,503,413,196
387,368,317,253,168,92,145,119,24,811,13,13,701,622,2248,2254,331,498,413,193
415,373,325,251,172,90,137,111,23,784,13,13,713,654,2260,2222,337,513,411,193
403,367,322,260,174,82,135,111,26,796,12,12,707,642,2286,2258,343,513,411,197
409,363,329,250,165,84,138,114,26,799,12,12,716,632,2275,2259,338,511,410,199
403,366,338,252,162,86,138,110,27,804,12,11,701,625,2303,2264,345,507,419,204
404,364,331,271,172,85,138,117,26,784,12,13,713,630,2305,2270,332,497,426,194
411,370,332,266,170,85,135,108,24,783,13,13,704,627,2300,2275,336,510,413,200
405,366,344,269,173,86,135,107,25,760,13,13,712,625,2284,2297,343,501,417,196
421,366,344,267,166,88,135,107,23,758,12,13,720,636,2291,2294,346,521,427,204
391,358,342,270,170,90,134,109,26,745,12,13,727,634,2313,2276,339,515,429,194
405,363,347,266,168,87,125,104,27,741,13,13,717,631,2308,2285,346,517,437,194
397,363,338,259,169,89,125,103,24,733,12,13,724,632,2328,2298,340,510,429,190
395,364,338,261,167,96,132,108,25,727,12,13,721,619,2324,2282,344,510,441,197
398,372,335,270,167,91,130,104,25,737,11,13,742,615,2325,2296,345,520,436,193
418,367,333,262,164,90,129,104,26,734,12,13,728,616,2314,2312,344,521,439,204
412,364,327,263,169,91,128,110,27,733,13,13,730,620,2329,2329,347,521,433,201
408,356,329,250,164,90,125,109,27,732,13,13,734,627,2317,2314,333,503,439,206
416,376,336,262,161,93,122,109,25,713,13,13,738,623,2314,2312,333,516,435,200
422,380,327,258,164,93,121,105,25,717,13,13,730,620,2332,2336,334,515,431,196
421,380,326,260,163,91,122,106,26,711,13,13,730,625,2328,2348,337,513,424,203
425,377,338,272,165,91,111,107,26,722,13,13,732,633,2319,2324,337,508,434,203
426,376,333,264,167,95,120,104,26,706,13,13,742,620,2350,2319,341,500,426,204
430,388,326,270,165,94,123,111,26,720,13,13,733,622,2327,2316,339,499,423,202
436,372,326,257,163,95,115,105,25,724,13,13,735,620,2353,2317,338,486,426,209
