Left_Thalamic_Radiation,Right_Thalamic_Radiation,Left_Corticospinal,Right_Corticospinal,Left_Cingulum_Cingulate,Right_Cingulum_Cingulate,Left_Cingulum_Hippocampus,Right_Cingulum_Hippocampus,Callosum_Forceps_Major,Callosum_Forceps_Minor,Left_IFOF,Right_IFOF,Left_ILF,Right_ILF,Left_SLF,Right_SLF,Left_Uncinate,Right_Uncinate,Left_Arcuate,Right_Arcuate
450,363,145,96,112,126,160,141,17,511,23,17,855,801,2010,1662,521,523,453,326
358,295,149,110,106,108,139,121,17,480,23,16,689,655,1798,1487,431,467,404,292
442,356,152,105,104,121,122,101,17,498,23,17,827,768,1828,1549,451,457,443,328
429,360,152,98,103,124,131,120,16,544,23,17,790,746,1929,1646,495,507,413,294
457,357,155,107,102,121,141,139,17,530,23,17,843,798,2054,1724,508,501,461,340
463,387,170,107,103,122,141,134,16,525,23,17,845,808,2148,1775,501,513,447,308
476,384,155,105,100,114,133,120,16,550,23,17,879,821,2200,1781,510,544,460,325
479,395,172,106,96,115,142,130,17,565,23,17,896,857,2248,1860,541,557,462,337
486,395,170,102,105,114,150,138,17,548,23,17,904,881,2357,1927,553,574,480,339
491,395,174,112,100,117,146,136,17,539,22,17,910,907,2449,1953,546,598,472,340
483,417,181,112,101,122,143,133,17,564,22,17,927,913,2483,1970,565,604,486,347
502,406,177,118,96,115,148,138,16,555,21,17,927,920,2492,1983,577,604,496,359
496,417,175,115,99,115,143,142,17,556,20,16,938,930,2527,2062,584,610,496,362
495,409,187,121,97,117,148,142,17,555,22,17,935,930,2585,2090,586,618,504,375
496,425,183,123,98,125,147,147,16,558,22,16,952,938,2620,2120,611,644,509,363
492,421,189,125,98,114,153,149,17,555,22,16,972,962,2644,2120,612,641,514,379
489,422,186,127,95,123,157,148,17,542,21,17,954,986,2653,2135,610,662,518,364
494,420,187,124,96,116,153,143,17,558,22,17,975,964,2690,2181,596,674,524,379
498,435,196,127,91,117,150,143,17,549,22,17,973,971,2729,2204,592,667,526,380
498,432,188,120,93,115,156,152,16,545,22,16,972,980,2727,2240,595,669,535,393
504,420,194,131,97,114,159,154,17,545,23,16,986,1017,2757,2232,606,676,537,374
491,413,187,129,91,120,152,150,17,530,22,16,989,1005,2776,2246,626,685,528,391
500,418,197,131,96,115,153,150,17,531,22,16,994,1012,2782,2267,624,684,528,375
504,424,190,131,92,122,144,153,17,540,23,17,998,1007,2806,2313,622,688,535,383
491,414,196,132,91,108,141,145,17,529,23,17,992,1026,2778,2322,613,693,527,379
495,429,191,131,87,112,142,144,17,508,23,17,1009,1012,2789,2290,619,695,529,387
484,423,196,126,95,112,148,153,16,508,22,17,1015,1041,2799,2303,616,701,512,387
481,429,210,139,92,113,142,155,17,502,22,17,1016,1032,2821,2321,622,692,518,371
