Left_Thalamic_Radiation,Right_Thalamic_Radiation,Left_Corticospinal,Right_Corticospinal,Left_Cingulum_Cingulate,Right_Cingulum_Cingulate,Left_Cingulum_Hippocampus,Right_Cingulum_Hippocampus,Callosum_Forceps_Major,Callosum_Forceps_Minor,Left_IFOF,Right_IFOF,Left_ILF,Right_ILF,Left_SLF,Right_SLF,Left_Uncinate,Right_Uncinate,Left_Arcuate,Right_Arcuate,L_VOF,R_VOF,L_Arcuate_Posterior,R_Arcuate_Posterior,L_posteriorArcuate_vot,R_posteriorArcuate_vot
590,696,291,264,119,59,309,319,17,585,17,20,1045,1040,6954,8548,895,1366,943,469,4243,5161,1321,2654,35,NaN
592,700,295,264,114,60,308,315,17,591,17,20,1037,1039,6894,8460,914,1358,938,463,4223,5142,1303,2653,36,NaN
585,696,310,282,115,59,313,306,17,582,17,20,1056,1049,7003,8623,908,1360,938,458,4291,5151,1302,2649,35,NaN
583,707,325,299,117,60,308,309,17,581,17,20,1056,1050,7119,8753,909,1362,925,471,4280,5204,1307,2675,37,NaN
586,701,328,318,115,60,318,317,17,587,17,20,1057,1047,7249,8862,899,1364,949,467,4334,5270,1307,2695,37,NaN
590,699,338,318,119,59,314,321,17,587,17,20,1052,1047,7347,8945,890,1379,944,477,4336,5289,1291,2689,37,NaN
580,700,339,321,120,59,309,313,17,580,17,20,1064,1047,7397,9070,892,1361,932,473,4388,5331,1316,2709,37,NaN
588,701,347,346,116,58,311,320,17,581,17,20,1055,1053,7441,9185,905,1371,941,471,4419,5335,1310,2695,37,NaN
585,692,357,343,120,58,316,302,17,584,17,20,1069,1049,7455,9154,892,1368,938,473,4439,5423,1285,2706,37,NaN
586,690,360,348,118,58,321,303,17,583,17,20,1067,1051,7471,9161,894,1365,949,487,4503,5457,1341,2704,37,NaN
589,694,361,347,118,58,315,299,17,589,17,20,1061,1055,7428,9176,893,1353,949,498,4516,5492,1327,2719,35,NaN
591,697,369,357,121,56,320,312,17,580,16,20,1060,1054,7447,9167,897,1346,954,489,4546,5535,1325,2710,35,NaN
588,693,363,361,118,56,318,309,17,582,16,20,1059,1057,7343,9140,903,1347,947,492,4558,5530,1310,2708,36,NaN
594,700,371,362,116,56,317,307,17,582,17,20,1063,1050,7270,9167,897,1332,933,497,4545,5543,1302,2729,37,NaN
590,694,382,358,119,59,312,303,17,590,17,20,1061,1052,7286,9108,901,1316,937,483,4586,5588,1299,2718,37,NaN
590,695,383,361,118,58,304,308,17,586,17,20,1062,1052,7182,9071,900,1339,927,484,4577,5593,1293,2719,37,NaN
592,698,370,367,116,60,312,306,17,588,17,20,1070,1056,7085,8977,890,1333,911,480,4616,5645,1307,2745,36,NaN
581,705,370,354,115,57,316,314,17,563,17,20,1061,1054,7002,8952,899,1335,911,487,4684,5636,1289,2710,37,NaN
593,701,364,363,118,57,305,308,16,575,17,20,1067,1053,6917,8901,892,1305,918,482,4631,5610,1296,2715,36,NaN
586,703,373,366,115,56,304,314,16,554,17,20,1065,1040,6792,8752,893,1306,907,490,4713,5612,1302,2681,35,NaN
589,701,367,366,117,58,306,312,17,572,17,19,1048,1046,6754,8647,872,1298,906,485,4693,5624,1299,2652,36,NaN
590,689,362,357,116,58,305,312,17,572,17,19,1046,1033,6618,8544,860,1291,903,492,4722,5656,1255,2645,37,NaN
