Left_Thalamic_Radiation,Right_Thalamic_Radiation,Left_Corticospinal,Right_Corticospinal,Left_Cingulum_Cingulate,Right_Cingulum_Cingulate,Left_Cingulum_Hippocampus,Right_Cingulum_Hippocampus,Callosum_Forceps_Major,Callosum_Forceps_Minor,Left_IFOF,Right_IFOF,Left_ILF,Right_ILF,Left_SLF,Right_SLF,Left_Uncinate,Right_Uncinate,Left_Arcuate,Right_Arcuate
0.0175215626416155,0.0608475027118948,0.0284118136608524,-0.0291495855842435,-0.0571145061354794,-0.0812454329687567,0.0267001319649799,-0.0336790336364298,-0.0300036828219716,-0.0190386232096335,0.346405024111236,0.280105329443703,0.0147038331948194,-0.0217970122322717,0.000906747832254837,0.00199463742211877,-0.0238847065574271,0.0223697341315245,-0.0116371792002102,-0.00272086526982479
0.0648958210724619,-0.0191180434138661,0.0718676450920806,0.0590251920979006,0.148790497060529,-0.0595866486750807,0.0320175613878438,-0.0841598033921984,-0.0395790396352323,-0.0401757334433016,0.190561006659063,0.0305188962413514,0.0171909869583655,-0.00157258541210344,0.00588762785468119,-0.00596086815565303,-0.0158371583193633,0.0108785151301367,0.0647026593304284,-0.0169054406431864
0.0348514950901222,0.0361323325619186,0.146130385564067,0.175954868415391,0.0798870329578298,-0.0878684588821334,-0.0129986377920582,-0.133896259163041,0.127470352097075,-0.0136684269857746,0.171214344736716,0.218747306870239,-0.0259774069982657,0.0137916819462812,-0.00605273644823016,-0.00487984794758738,-0.079486820249479,0.0257761582083275,0.08640919900109,0.0699892656457651
0.126304208328125,0.0709371405789186,0.106651289025185,-0.019154726855013,-0.0827946228661781,-0.435443860739322,0.107457010143067,-0.298483704692752,-0.0544911744479894,0.123527245300747,0.460806434087615,-0.221996871039081,0.0695370285825835,0.260897284243588,0.0104233578423685,0.0391003229886714,-0.0376699146976904,0.018346286478605,0.10522921021411,-0.0194889222256817
-0.0579398186016076,0.453175737487598,-0.0646537368716908,-0.000411879304083489,-0.123631450440314,-0.177691317715659,-0.24409274391192,0.374631491642903,0.12027834395857,0.113993998354179,0.35885745390797,-0.0596956267611943,0.0195678128579996,-0.0576429549024783,0.00940212384774976,0.0656226388637884,-0.17643595038597,0.137992135300042,-0.152491319419024,-0.0777722614323525
0.0647948090870915,-0.0828397142190544,-0.126820510210244,0.184912833270365,-0.078630501662478,0.14798992817385,-0.065362125585159,0.104289847638666,-0.172929361326101,0.0540602144719295,0.165141953381254,0.531349878206478,0.0248183910887229,0.0433548381080107,0.0424276509807775,0.0218422307207741,-0.0883759041867242,0.0968262294914457,0.107903763667679,0.0236698201830173
-0.0152012639880445,-0.0570335000820456,0.0533126488050252,0.12692395212491,0.37843423914218,0.173376333645974,0.0571019452116964,0.0155837062042884,0.266983003728024,-0.043732831432984,0.382610435161236,0.284058391913878,0.0195168123973013,0.088264859993563,0.00361865415745751,0.00165562255237546,-0.111655550046639,0.0412787774758624,0.0313117625070536,-0.00937947741716225
0.0271570547432626,-0.075537228052534,-0.0443340918450702,0.00356550540816508,-0.0732225107280848,-0.449673816328618,-0.137834432934288,-0.152915947113961,0.00639634805125739,0.161739774104573,0.286053797432659,0.29357856604506,0.0821225766671459,-0.0299309619378265,-0.00657425404626768,0.0156504561311545,-0.133645330622681,0.182865168986884,0.00719216502900743,0.0605086674289555
0.0902596963884971,-0.0457917176505236,-0.0391984003930492,-0.154915527926669,-0.000311326977135388,-0.163252798583479,-0.0549936916010744,-0.616619198282607,-0.0219567054595231,0.0733985314987105,0.541192608058744,0.03093516630715,-0.412470180194602,0.014490678572451,0.0207935443938588,-0.00209132406838966,-0.0674871098414239,0.0059266691245217,-0.0209596115654424,0.0324255695635847
-0.0753361137645879,0.0202979511200477,0.041787461781926,0.0833985749852559,-0.0531084887379081,0.0195884630356983,-0.00133780375833529,0.1343223534338,-0.0160142672114509,-0.0621386073856828,-0.00986304122575523,0.021850941812097,0.0315834740452079,-0.0296389175084,0.0379649699472247,0.0223070396333126,0.0075186169281236,0.0170954802229253,0.00523466709778234,-0.00344055392338434
