Left_Optic_Radiation_V1V2,Right_Optic_Radiation_V1V2,Left_MR,Right_MR,Left_DT,Right_DT,Left_AR,Right_AR,Left_SR,Right_SR
0.159233884574984,0.089368715630803,0.198489202750963,0.2221143365906,0.173221522136031,0.197797036588285,0.190642240989997,0.138008480164899,0.21946978201618,0.250005259210031
0.165607343188456,0.0951574274173613,0.208689974131605,0.230378770987863,0.168725818715326,0.18965760364167,0.196056096608041,0.145212411946284,0.226825083663959,0.257350601659644
0.167989176544375,0.102759457141986,0.218772461573542,0.237778344985733,0.164286560915705,0.181585023056033,0.200517145787253,0.153461220207263,0.234486184900073,0.26497445919632
0.165965256689598,0.11164612870198,0.228096232357155,0.244270207311338,0.160372198833196,0.175173998875013,0.203730054672712,0.162203317803202,0.243079848530542,0.272802309618871
0.160019945939072,0.119537394677574,0.237344134111793,0.250341699421535,0.156943044031804,0.170858009766284,0.205683221013249,0.1708850904594,0.252557968621745,0.28065410806408
0.152114653156239,0.125052249301941,0.246519647853601,0.256214764762215,0.15457329573124,0.168561311116086,0.20733423711068,0.179299864724646,0.262884868024986,0.288154202542195
0.144724129761571,0.127665522518863,0.255482186149386,0.261144984422143,0.153793155339608,0.168251875841067,0.209219744433566,0.187127567459977,0.273611371764177,0.295583642900154
0.138176987890227,0.131105363548646,0.263488950187026,0.265265422042748,0.154246248439196,0.169944770792764,0.211333060867425,0.193993870634849,0.284078669484398,0.303722538055797
0.134560711344806,0.13310592363135,0.270638921140528,0.269242347043966,0.155414390912785,0.173484238777754,0.21381289606387,0.199532727698718,0.294147518048972,0.31271469083306
0.135042864498147,0.140475909762758,0.277334018882047,0.273416319154935,0.156791905497003,0.177665943865541,0.217094180124563,0.204264941027534,0.303937210241891,0.321882340858437
0.142060044910769,0.153170748378468,0.284634458197556,0.277648231585483,0.158376888232724,0.181528638861594,0.221181608193588,0.207420232900747,0.313825828213729,0.330407186298181
0.154825732259446,0.169408600069747,0.293265290730123,0.282024748397552,0.160852868486806,0.185904816433449,0.22598394584225,0.208902446966826,0.324089891127193,0.337665637038114
0.172432372712765,0.190033070848996,0.302661116473519,0.286135631763455,0.164714399136542,0.190922556455145,0.231721375246714,0.208801831130724,0.334450392974621,0.344048424608611
0.190201870382653,0.21263366661854,0.311856993970082,0.289931688845228,0.169936810908583,0.196824979937286,0.238330060641946,0.207371823784085,0.34496728191921,0.35048766673898
0.206407024379798,0.233973025789393,0.320168364842444,0.293765688798741,0.17634836343355,0.203119744824869,0.245266367948821,0.204957279059419,0.35575151843973,0.357504342043243
0.221996812723496,0.252623623725606,0.327496604109052,0.298110151414671,0.183403060019461,0.208664767384562,0.252066818881736,0.202086119897092,0.366382817710175,0.365058060346177
0.237264515072781,0.268192163389004,0.333978864037848,0.302906308126626,0.18974563820023,0.212792705642474,0.258608657443673,0.199049369194065,0.376957051184956,0.372980710863903
0.255612320875035,0.282500975622193,0.339714538818186,0.30815414897736,0.194919320002411,0.214450663802298,0.264925063741415,0.196013300050598,0.387191190264086,0.381200366835601
0.275324855306526,0.295710628379781,0.345419654144974,0.31289981044436,0.199681643091163,0.213955585575684,0.270814169135342,0.193381036166148,0.397262497883717,0.389563006285595
0.297646227920526,0.306644447114194,0.351717627021269,0.31739126771683,0.203707031859335,0.21323371695341,0.275734890994314,0.19135435748812,0.406762924479541,0.397836215176594
0.322232694573913,0.316398550797768,0.358706823363019,0.321556467943888,0.206475951392941,0.211646632810408,0.279351278681142,0.189481664395698,0.415806955931516,0.405682056233617
0.347420380840618,0.324784462671911,0.365548176003259,0.325656107482872,0.20937098630933,0.210725299434885,0.281704041227166,0.187583051596666,0.424646339040532,0.413589215847704
0.373060599606552,0.331111414481997,0.372240347202908,0.329609745368544,0.212560526525675,0.210889011092983,0.28260069811205,0.185146973615307,0.432711991650934,0.421540285205635
0.398685164071428,0.336812772954376,0.378820029366029,0.333543850870829,0.215419854407131,0.211030326398581,0.282366084724916,0.182008817360493,0.440064243762199,0.428789895537927
0.420791836889421,0.340927986674997,0.385320479449699,0.337236658591189,0.216849135738776,0.210806166860721,0.280968093588902,0.177865900422374,0.446761028015994,0.434708403870269
0.438314471625342,0.345001078192068,0.39133095875703,0.340429893658469,0.217045486453968,0.209849423745614,0.277921966401083,0.173203072160438,0.452508539878241,0.438987081789759
0.450536981853941,0.349072601692998,0.396980454002643,0.342807710062915,0.21636298519261,0.207848728501176,0.273743867444536,0.168145851871965,0.457461927290591,0.44143894146197
0.457010939315058,0.352395008119595,0.40228733699248,0.344242062457491,0.214867501772028,0.203897422595781,0.268895621001968,0.162466277919906,0.461243878508044,0.44226269647239
0.458262403238184,0.356357846254871,0.407216429070567,0.344946442047644,0.212680039759506,0.197814400692448,0.264079080464835,0.156437559248155,0.463295300927184,0.441485583083791
0.456291756699755,0.356681692003769,0.411289349095731,0.344650681607302,0.208199241465867,0.191344063674387,0.258848532462428,0.15023762169625,0.463251005120822,0.438766616949299
0.450299118510042,0.352512048378719,0.414089309715104,0.343383931939816,0.202577454790179,0.184774341353107,0.253042215830034,0.144396700467698,0.461589239716843,0.433805896699709
0.442191233348644,0.34406787489846,0.415137881921331,0.340925012587756,0.196041589760559,0.17881715758789,0.247775336707577,0.138924972607076,0.458301022367812,0.426449982369359
0.433854167905757,0.334089204272012,0.414649583314783,0.337620208563068,0.189005003911499,0.173889742423615,0.243591967355571,0.134238993490856,0.453420548466323,0.417153735347418
