Left_Optic_Radiation_V1V2,Right_Optic_Radiation_V1V2,Left_MR,Right_MR,Left_DT,Right_DT,Left_AR,Right_AR,Left_SR,Right_SR
0.156139863760184,0.169269047022542,0.20617361428867,0.207040044325389,0.204487072763687,0.201817435494618,0.19806553574215,0.217249491159024,0.220137342967952,0.222597357310592
0.203606945202742,0.222763713529512,0.279714804752746,0.28037529851191,0.277032519969454,0.27288437601508,0.274179792478381,0.29722831916698,0.30223575314401,0.305997553730701
0.221934122832501,0.24897461938925,0.304796022139193,0.300793178062077,0.299721516155843,0.294636231940886,0.299683740982692,0.312499277887596,0.324022409308279,0.327147163821932
0.215852302384204,0.250111415731101,0.298219655219365,0.294670653872076,0.298554256260653,0.291849667671007,0.275939456213182,0.275506789091351,0.302110988295684,0.307149899297125
0.216884850842007,0.247363803536543,0.297465671707804,0.29818290695923,0.300090260388355,0.289967132182266,0.288834810334768,0.27921626969873,0.305551792100914,0.315710927764775
0.220531424866298,0.248122854802296,0.297854038252888,0.299807453530765,0.302788466763603,0.289982934797667,0.287731233826255,0.282748126844713,0.303258195164953,0.312658291027193
0.221444384711046,0.245795882117522,0.298312957681871,0.299975742863199,0.302702516561781,0.290286414881126,0.288093407899435,0.277508171839926,0.309284382008306,0.312125187537399
0.22255258018019,0.24515966566771,0.296564330845576,0.296904814920922,0.302327779386858,0.294458464163103,0.284906962602337,0.27638878387485,0.309692110355978,0.31238399422264
0.221899952086369,0.23880243777763,0.29911615123391,0.297179706183033,0.303451391285404,0.292167854490716,0.282466612087372,0.279987710525874,0.306962134296387,0.311050433430255
0.223893543189698,0.238558338226384,0.30062110030902,0.299443093860432,0.300353399333973,0.290432832139263,0.272592420226812,0.280651597976288,0.304774547877402,0.31041209193436
0.22295471615814,0.239760431677211,0.297772018997115,0.300758860166028,0.296736382256759,0.289060335004156,0.27820915311193,0.278768090756761,0.308471114337338,0.310683641149591
0.222230565912182,0.239810734517298,0.296051981469959,0.29849049168326,0.294712866855173,0.285501716676484,0.28685940546926,0.281742566140647,0.311445625978216,0.305242494393314
0.222675906803703,0.236199286253892,0.298306245236333,0.297836774455059,0.292695529226013,0.284828725294996,0.290119945574063,0.290206397800759,0.307878936133983,0.304781244995969
0.220642727477229,0.237030067555177,0.300697134135837,0.301737307038758,0.291847693428715,0.284856439893049,0.286913280748538,0.294193495988537,0.306720206940854,0.30228814492408
0.215650785382121,0.229995483696362,0.298542644828309,0.302327763404342,0.290450378069943,0.286155259652511,0.288347734597204,0.292854548056941,0.306893828482938,0.301172268714647
0.216874596161498,0.224445611401746,0.296551383374713,0.298664513217444,0.290149329465017,0.290226108938269,0.288053779905888,0.292541252699518,0.306022855337032,0.303780637253006
0.216127499257315,0.221940264334734,0.294864401357444,0.297341581826692,0.288866041008289,0.29008551303857,0.286490449993709,0.297704731190251,0.30420933599829,0.305612941676708
0.215192638674838,0.219688077638687,0.295217646085752,0.298982080439653,0.285873087475709,0.28494918925634,0.283992175058592,0.303217024906292,0.301427983619475,0.302706018477801
0.215832191260385,0.216271511327756,0.297240372851442,0.297995821853864,0.288698730754754,0.283114136289279,0.282831328185201,0.301837740226347,0.300707228929939,0.297855202188552
0.212882996771135,0.21024080573831,0.295233584660129,0.296118018538699,0.292591617740061,0.285446666121803,0.278682536907828,0.30544993166543,0.298730934607863,0.299274814088921
0.215506963229614,0.204685232578452,0.294573838372316,0.297634609341556,0.290591603562486,0.285142118282597,0.27709751369937,0.306742261751127,0.294775389341869,0.301467714915508
0.213533137681295,0.19836984503247,0.29301414413668,0.298006868276822,0.287340801061119,0.285515027465743,0.288786399878112,0.305927042583691,0.297460341181631,0.303405162163161
0.2051801023957,0.195329122723374,0.290707946544984,0.299482509814845,0.288377248091797,0.286198858402655,0.295272526257569,0.309258264543438,0.299815811959406,0.304058907391122
0.199957000001394,0.190485338488788,0.291595270793129,0.299382657559148,0.290509656886114,0.288279921519809,0.294881238262932,0.307423595785606,0.299339753594955,0.302825781017932
0.195013762197648,0.190438999272962,0.29412399102856,0.297437409983136,0.294594640856826,0.287067115394249,0.295267511842486,0.308716427141168,0.294083523992287,0.298559523899147
0.187306758585039,0.186423418000966,0.293450614665947,0.296309667916797,0.292914668925846,0.284865749921343,0.299349218166991,0.31034565700606,0.292412494166187,0.295189684552923
0.180295966688113,0.180310725706313,0.290738003250499,0.295118336668783,0.293259975736954,0.284642777411515,0.311213935556604,0.310680296213555,0.294648885759234,0.296756874114738
0.174633182193045,0.18028527712624,0.28838485291994,0.295043104860579,0.295309246351111,0.284213697044427,0.308192710444865,0.308224917273596,0.292706907801912,0.298121360239491
0.17602914523771,0.18067131191303,0.288124645297573,0.29183030462614,0.292007316119808,0.284558761744189,0.301349529962443,0.308511211009597,0.290106086345701,0.30000277796436
0.171278796628798,0.177103387826247,0.288780880939129,0.2915485954995,0.292913311583595,0.286356055434358,0.299480815597484,0.306172260918347,0.291104352927864,0.29761227052852
0.170879568678149,0.178237494644491,0.288033761237895,0.294602884944931,0.292622733683786,0.283940693376619,0.300823853985192,0.303622064330156,0.291633786309691,0.29296233667416
0.167313988204699,0.177766317936432,0.287429658065748,0.29165984586126,0.293774893939934,0.281914921238759,0.299329583831743,0.297908413237792,0.292711039310176,0.29498043397987
0.162456542847452,0.178473108036434,0.287839795722427,0.289024013089503,0.293171091327518,0.28087355334691,0.298826918679269,0.297062245462475,0.29278150268185,0.296263138948757
