Left_Thalamic_Radiation,Right_Thalamic_Radiation,Left_Corticospinal,Right_Corticospinal,Left_Cingulum_Cingulate,Right_Cingulum_Cingulate,Left_Cingulum_Hippocampus,Right_Cingulum_Hippocampus,Callosum_Forceps_Major,Callosum_Forceps_Minor,Left_IFOF,Right_IFOF,Left_ILF,Right_ILF,Left_SLF,Right_SLF,Left_Uncinate,Right_Uncinate,Left_Arcuate,Right_Arcuate
0.668818803578946,0.653718402135169,0.633224875011535,0.608978336035506,0.73226489807076,0.535121342231072,0.376446873964903,0.449838686863978,0.779074291706693,0.653277118742843,0.593989040466008,0.660428125101896,0.447384274763314,0.441079136924506,0.522618994735038,0.598451869386321,0.429518443256559,0.470767003109098,0.536139005701824,0.451324579036843
0.644392921685704,0.622561794078579,0.622850137588026,0.607903647667371,0.73634183352095,0.531040037358739,0.372383241125695,0.443381226992199,0.766277358846524,0.633211027609265,0.573982645545584,0.695866219532686,0.440050839724692,0.430897924986832,0.520570372534478,0.599848615451727,0.432913647109017,0.475904759483734,0.526306760809592,0.4709907274494
0.618509811162611,0.590654016996814,0.609739416306438,0.604962794008591,0.740663686877875,0.534761627319238,0.371209521094443,0.436295934830528,0.814555231336327,0.61937418179969,0.539073033346457,0.708436868063359,0.433032284917955,0.419928678362707,0.518613756289548,0.601326675535927,0.436773275312218,0.481614238975083,0.515807499076237,0.489890446016369
0.592116430954017,0.558973949582935,0.594370120435136,0.600313042216354,0.741936532607024,0.534080132111763,0.372736450522191,0.430927851687329,0.83065742038271,0.608500907938869,0.51713714817418,0.708280973104446,0.427709997075709,0.408056009728057,0.516870428005359,0.602935845152288,0.441440030320374,0.487592621806559,0.504957656600041,0.507253924799235
0.566505143772679,0.528952207838358,0.578665141615586,0.595354065550196,0.738951947836058,0.537223423018744,0.376260186586127,0.427835134621088,0.839208862766919,0.598899960439357,0.496288778166715,0.694412816922463,0.423845993010735,0.396858853141196,0.515389714649742,0.604422023111757,0.446345765889924,0.493788489287173,0.494999480732688,0.522460514470941
0.540997776229719,0.501242250580115,0.565462758513649,0.590587112458805,0.723019233068369,0.546126423886216,0.381863124846742,0.425229062563308,0.863667266829526,0.59046281409955,0.491368976273884,0.67039723577895,0.421549659197097,0.387812474002179,0.514168998022272,0.605457162037817,0.451556832224837,0.500297246921641,0.486609687233823,0.53500173710713
0.515127715182,0.476318291492986,0.557202383983588,0.586613221523881,0.697118445596876,0.54881188656306,0.390164989075061,0.423806286521145,0.882825659305918,0.582799809980231,0.479891995746264,0.667393561797975,0.420162175795147,0.381229117394175,0.513121038359796,0.605821584907711,0.456957407048327,0.507260508904168,0.479345738136648,0.54474760821908
0.488618784825551,0.45535861881364,0.554330578362443,0.583503054328392,0.674884657290268,0.545690712039501,0.399218530745531,0.422226221599664,0.867428695175455,0.577685256061735,0.458358573671543,0.659925066406246,0.418843819318135,0.37659248658768,0.512262558184269,0.605436044901816,0.463020374089027,0.514393741909809,0.472560283741645,0.552304683432982
0.464572795787634,0.438025477669478,0.554602911947438,0.580870413534984,0.659222892758116,0.544012074796196,0.408030278718182,0.418759158667975,0.877200957822943,0.569831198791297,0.426764044747708,0.656952619470156,0.417937730538598,0.374203548298567,0.511599162883496,0.604561188868542,0.469819878353522,0.52153296525525,0.466549763043446,0.556023098688595
0.444062672668787,0.423547715231883,0.556240544507078,0.57899298577195,0.647538203314257,0.538377033188368,0.415932789179313,0.414446928658198,0.854246740877136,0.559615221260398,0.399019997381999,0.659927002468206,0.416085333292781,0.373259410140915,0.51119582305694,0.603318917151968,0.47727638770852,0.528835572941814,0.462116386300462,0.554653374074256
0.428209385564942,0.410882738085343,0.55788050045883,0.57841600197142,0.64411020167309,0.52825641444583,0.421001239103455,0.411338706868347,0.838089540817073,0.548208671350771,0.377843944788081,0.665353108647378,0.413998647106783,0.372964353381895,0.511118272995381,0.601893785280622,0.484771622461165,0.535906552306649,0.460631891957573,0.549010103754649
0.415664628954516,0.400811058884062,0.558882379826362,0.579455947736699,0.646773683821882,0.517330461939364,0.422635358149745,0.410688620922909,0.823312355163159,0.536306695051773,0.37955679893236,0.67340593298056,0.412638414955271,0.37118525423888,0.511374238454208,0.600227044135338,0.492395952281728,0.542460219934814,0.461668103692715,0.540969177402485
0.405931042553944,0.392968490888227,0.558531961884069,0.581419583991766,0.642457368826976,0.509939407595997,0.420345343335308,0.413264542860903,0.814986984730296,0.522810701311544,0.388782126124561,0.680465531970036,0.412296252490809,0.369508597219462,0.511973868701891,0.597976223345223,0.499886831570739,0.548562436125057,0.465029395754508,0.532881229649687
0.398459336199205,0.387321103763435,0.556360995183635,0.583214507571825,0.630936576627596,0.49754685419465,0.413699795695545,0.417738841153689,0.79824138876567,0.508329311251673,0.379864687489344,0.694784126618219,0.410165003995977,0.36917837694447,0.512945053015704,0.594972557314808,0.507145925992191,0.554146636073371,0.470770727319948,0.527192795951287
0.391675965391833,0.382930902886386,0.552036431189276,0.582607099517886,0.621783344817788,0.481403241836353,0.405069955195053,0.421781875672775,0.81025233837269,0.492730996895126,0.367761486064309,0.674461114587046,0.406872371739381,0.369734559625069,0.514331402982382,0.591111532421977,0.51370678128871,0.559063100215033,0.478582551353454,0.524643846770161
0.384315386695287,0.377940241775151,0.545609318377472,0.578435728766277,0.610417043232033,0.476010447791641,0.395802992429583,0.424072204499938,0.830885755131488,0.476873985562447,0.350304316804583,0.645957449354056,0.40310613101186,0.370397339023706,0.516128345929561,0.586688431141532,0.519614593388589,0.563129474493954,0.486486614031383,0.525839498084208
0.376367981385594,0.372421211795392,0.537986709665147,0.569391592573533,0.596213798874455,0.475711153560428,0.386572891863349,0.422137968015505,0.844447319625693,0.463663365251923,0.3346959290896,0.567984880744601,0.398527194739076,0.371196247855165,0.518297678131763,0.58213541401712,0.525090024330583,0.566195024471732,0.495101902160521,0.529989748664565
0.36839018377322,0.367497773791701,0.528583919610998,0.55696443672755,0.591718611862111,0.472013768005734,0.37879891966529,0.416695634181641,0.846746344093844,0.450906533059166,0.344138900594003,0.474637594272661,0.390943559798359,0.370907582884468,0.52077889164146,0.57785212597739,0.530066683506963,0.568615250323041,0.505968450523308,0.536144016058163
