HAL7,HAL8,HAL9,HAL10,HAL11,HAL12,HAL13,HAL14,HAL15,HAL16,HAL17,HAL18,HAL19,HAL20,HAL21,HAL22,HAL23,HAL24,HAL25,HAL26,HAL27,HAL28,HAL29,HAL30,HAL31,HAL32,HAL33,HAL34,HAL35,HAL36,HAL37,HAL38,HAL39,HAL40,HAL41,HAL42,HAL43,HAL44,HAL45,HAL46
0.109440416567601,0.096002921377442,0.0815690149843753,0.0843385184044892,0.0962989932645693,0.0988083834389043,0.074242472010073,0.0890042790759215,0.0629505022072594,0.0692754082913035,0.0802640147005049,0.0999580036944441,0.0750319133547705,0.0712999224650238,0.0661503310669424,0.0780133991875988,0.0972940373403481,0.0986929866021886,0.111798870099368,0.0889650422328341,0.0853326237337343,0.0641084142538225,0.0786661666838729,0.0947493989047893,0.0989983220524366,0.0962870737483796,0.0759001073713216,0.0738919682646307,0.0918041396555419,0.0947022188081002,0.0931327823363351,0.0909042480203824,0.100325066612662,0.0986494944764924,0.0981175513632773,0.0934007470201406,0.0905025577082407,0.0899430839329489,0.0925040440610628,0.0893462307203454
0.107679803573039,0.0926729561566976,0.0791433799620107,0.089935226427259,0.0935701143866106,0.101838314489296,0.076437026280882,0.0941426568528226,0.0671045353648651,0.0717591633040184,0.0800444340316437,0.09417797855188,0.0802129663914384,0.0721293782366534,0.0733566828889466,0.0784746335548811,0.0981061146527106,0.0982927768328566,0.111612608308813,0.0851716510393571,0.0820366253406819,0.0687926935732042,0.0762192319249543,0.0914737469351174,0.0953612450460898,0.0935600189216596,0.0705911201324726,0.0726076163462635,0.0876720594239939,0.0918116031068896,0.0907812244005935,0.0882669767853632,0.0973504496785276,0.095169892889165,0.0955011346521839,0.0901791220841031,0.0865728875966017,0.0867255295044859,0.0888340782448499,0.0854125899183468
0.105785807769929,0.0918337902419586,0.0809272573701361,0.095702350311434,0.0906385799123334,0.104957132185424,0.0803525283988894,0.0990181433888823,0.0759060109693795,0.0782316919819616,0.0815500743666409,0.0883066599358225,0.0872363306256724,0.0759214125110479,0.0826765464382868,0.080717364809252,0.0990260351133966,0.0980356281918575,0.111179405743009,0.082105106890314,0.0844962562959453,0.0776346865518724,0.0781773177099266,0.0916848262353805,0.0935795946843879,0.0911900435120844,0.0664366086544698,0.0764467518519453,0.0866125881449463,0.090208745490486,0.0919014580208252,0.0900192339673698,0.0970626601155982,0.0941858652359517,0.0942404824427525,0.0884756658883016,0.0834968383933944,0.0858637250642105,0.0877822630150125,0.0860909050326057
0.103664402744741,0.0944479079259199,0.086454505790914,0.101374238596382,0.088487976826138,0.107677658678499,0.0859688829327538,0.103038907027542,0.0881489824977632,0.0873613760715461,0.0853143880464794,0.0828102798269029,0.0957228570927145,0.082887906400704,0.0937620147224208,0.0848627688720041,0.0992349743620345,0.0974289353682975,0.110503319721743,0.0803196025899861,0.0920064771496055,0.0894869007390376,0.0837929777930148,0.0962854928677077,0.0943761357555714,0.0895251966008555,0.0638308742786327,0.0849210499686695,0.0892775828736034,0.0908962559989398,0.0966909077224813,0.0962917874592709,0.100207822748697,0.096971827346607,0.095089615703232,0.0893961191971238,0.0820060823989825,0.0883527006594302,0.0901396218569348,0.0924527910939813
0.101385866259533,0.0996259975969784,0.0940408225224374,0.107681580938164,0.0876582523028695,0.109928230594912,0.0936639687010694,0.107087149642108,0.103056789323144,0.098527177849216,0.09104273458314,0.0795056692621909,0.105017317136759,0.0925961523552746,0.10682360099085,0.0916940136702524,0.0991912730422537,0.0967530503736547,0.109537504333325,0.0799639951788736,0.101310298731813,0.103185335070937,0.0919718987536964,0.103619642736038,0.0970525549754451,0.0885435135946796,0.0626777397859424,0.0959790849450928,0.0938538048009559,0.093753755666644,0.103777736315563,0.104618485987763,0.105568532615182,0.102097776825967,0.0980445005615288,0.09287676891251,0.0824022302062505,0.0936828228478871,0.0952250225835659,0.101710529689481
0.0998038977472067,0.106046543743631,0.102767044004426,0.114249336366051,0.0893331160743596,0.111758897108201,0.103073055178682,0.11117175853588,0.11949505782099,0.111209723131104,0.0985395914199513,0.0789339640933561,0.115163247405661,0.104099225782761,0.121208299725453,0.0993473419083594,0.0993205549608615,0.096906674879563,0.108348883474662,0.0813684528033184,0.111113368267619,0.118650588776254,0.101832880249927,0.111672341594529,0.100855146797327,0.0883305505926373,0.0630260111240288,0.107670830136309,0.0994794060455936,0.0982971162215598,0.111947413581999,0.113487873041361,0.111974530966158,0.108568006249474,0.102486971173302,0.0986159636785329,0.0850291503091128,0.101508404585939,0.102505576269574,0.111715333637055
0.0994618156577161,0.113435578856363,0.111830151919764,0.121075175026287,0.0937662596209254,0.113175324346224,0.114167889300654,0.115423198677994,0.136728663968915,0.12487940126293,0.108445526631936,0.0819513650583175,0.127468999558194,0.116589102084918,0.135372862325562,0.110109371471264,0.0997960424344201,0.0979894811209267,0.106979914774451,0.0845339946326404,0.120121287149288,0.134318498860059,0.111385896754937,0.119364177961195,0.105876149343896,0.0892745884390158,0.0652456148735575,0.119051514643429,0.105938759228273,0.103961440517278,0.120377491225174,0.122011100033985,0.119046844113331,0.115796741595384,0.108008170853199,0.106260114060871,0.0896011574558951,0.11163803795601,0.112198567678053,0.1223305061805
0.099587300281328,0.12188743357113,0.11983313213259,0.129514834704598,0.0999785842063022,0.114279455171177,0.126498055319747,0.119902505575679,0.151021984294221,0.136225859907671,0.119793682778417,0.0889017804129712,0.141373670753715,0.128955602716751,0.14956384411796,0.122125147574626,0.101573871685538,0.100139967345486,0.105484932798343,0.0894897567526149,0.127373831925993,0.148058346882004,0.119475859831602,0.126863048508044,0.112016618738695,0.091484147265652,0.0697224079175509,0.127747449685687,0.112765049306007,0.110581955119459,0.128327437643205,0.129415046489162,0.126770831430899,0.124223200682243,0.11454663403716,0.115792185776489,0.0962622413765348,0.123027671710276,0.123608508473271,0.133089906066552
0.101019138305647,0.130666677398452,0.126379008141908,0.138533273796964,0.108077381912597,0.115240908046932,0.138966105563454,0.125072045848343,0.160086273124727,0.144718141465079,0.131061422792129,0.0991793398218775,0.15424616593778,0.139102544876164,0.162632393806995,0.132874375433282,0.104608994887671,0.10352254941667,0.103960474702541,0.0960872088510225,0.132752720374699,0.157135209703862,0.126310777722424,0.133981730549768,0.118682625893129,0.0949327499949848,0.0766773804860177,0.134127712968874,0.119381493216981,0.11841392830241,0.135240868273244,0.135115091805941,0.134396091034595,0.133019833877391,0.12206792373459,0.126478643442044,0.104906376712697,0.134003714271045,0.134528742301984,0.142311604945322
0.104189685107384,0.138641579449713,0.132504955079973,0.146552471810207,0.117717713694872,0.115994079013212,0.150279972078934,0.130823454989683,0.169020153583569,0.152478381770619,0.141628195439018,0.112209539674596,0.164637673560463,0.148611653143612,0.172566379685799,0.143996434723044,0.108320319047071,0.108215837602591,0.102428950700718,0.103982881976219,0.136755824662966,0.164030879600613,0.132887154185099,0.140070338055091,0.1250303778983,0.0997449451960516,0.0860078731462546,0.141638685082233,0.125942632670437,0.127069470217455,0.140609667683444,0.139702499801469,0.141008246291154,0.140811733570942,0.130417154325543,0.136904876397152,0.114876226031396,0.142906633174899,0.143599389697293,0.148125163996744
