sub,ses,RUN,anat,dwi,func
SW01,001,True,True,True,False
SW04,001,True,True,True,False
SW06,001,True,True,True,False
SW08,001,True,True,True,False
SW09,001,True,True,True,False
SW11,001,True,True,True,False
SW15,001,True,True,True,False
SW23,001,True,True,True,False
SW26,001,True,True,True,False
SW35,001,True,True,True,False
SW38,001,True,True,True,False
SW39,001,True,True,True,False
SW41,001,True,True,True,False
SW42,001,True,True,True,False
SW50,001,True,True,True,False
