Left_Thalamic_Radiation,Right_Thalamic_Radiation,Left_Corticospinal,Right_Corticospinal,Left_Cingulum_Cingulate,Right_Cingulum_Cingulate,Left_Cingulum_Hippocampus,Right_Cingulum_Hippocampus,Callosum_Forceps_Major,Callosum_Forceps_Minor,Left_IFOF,Right_IFOF,Left_ILF,Right_ILF,Left_SLF,Right_SLF,Left_Uncinate,Right_Uncinate,Left_Arcuate,Right_Arcuate
427,406,185,164,107,81,225,214,63,742,18,14,582,559,1601,1657,449,568,303,220
447,410,186,165,97,70,211,205,65,860,18,14,508,510,1511,1553,402,536,329,248
459,443,185,162,104,73,178,174,60,821,18,14,564,545,1661,1663,450,591,328,235
469,438,193,156,104,79,194,186,66,867,18,14,547,546,1708,1727,502,635,322,233
499,446,196,167,103,78,204,198,62,879,18,14,565,562,1766,1767,513,645,335,230
485,454,198,167,104,77,218,203,62,898,18,13,584,587,1782,1790,507,650,335,228
519,460,209,175,104,77,204,204,64,921,18,14,595,587,1796,1856,513,646,327,226
511,469,212,172,104,83,203,201,65,940,18,13,604,604,1854,1893,537,682,342,232
529,471,220,173,107,79,214,204,65,935,18,14,604,611,1881,1969,566,696,352,230
535,495,219,180,104,84,224,215,65,955,18,14,615,627,1945,2013,572,718,344,244
530,482,223,183,104,77,215,200,65,943,18,13,627,631,1982,2042,587,720,352,248
529,485,232,174,103,81,216,216,63,964,18,13,633,659,1986,2061,608,752,357,258
525,482,234,197,105,82,222,213,63,951,17,13,627,647,2014,2127,615,750,358,253
528,483,230,190,107,84,227,207,66,984,18,14,636,664,2040,2145,633,772,356,243
521,484,240,190,103,80,215,216,63,963,18,14,642,659,2088,2173,628,768,382,253
516,499,240,194,100,83,216,209,61,964,18,14,658,655,2093,2204,654,767,376,244
523,508,248,198,99,74,214,203,62,968,18,14,654,682,2098,2222,648,787,379,250
522,506,248,198,97,83,217,194,61,980,18,14,659,673,2127,2233,668,806,391,250
523,498,247,186,102,78,214,202,63,1004,18,14,658,679,2139,2258,677,804,388,257
532,510,245,199,100,81,204,202,66,1003,18,14,665,700,2188,2288,671,806,409,255
524,490,251,198,97,78,209,198,66,983,18,14,672,692,2181,2289,666,826,415,258
519,490,253,203,99,79,201,199,64,1000,18,14,658,698,2203,2321,678,818,411,260
526,488,259,195,92,76,210,201,61,996,18,14,670,692,2199,2296,686,825,426,264
522,478,253,196,100,77,204,207,63,1005,18,14,673,702,2224,2328,689,825,414,261
522,489,257,191,94,80,212,202,67,994,18,14,680,694,2200,2351,691,831,426,251
527,477,264,194,95,79,205,194,64,988,18,14,684,704,2236,2322,691,824,416,263
516,496,255,194,92,83,208,210,65,973,17,14,683,699,2225,2320,695,831,429,264
506,489,259,200,93,78,209,208,65,992,17,14,686,694,2248,2337,686,828,428,254
510,479,264,190,94,80,207,205,64,974,18,14,683,707,2269,2353,689,826,414,257
508,482,259,186,91,76,209,217,63,974,18,14,685,708,2265,2359,683,841,419,251
511,479,268,187,98,80,210,210,63,966,18,14,681,733,2250,2396,696,863,420,249
505,470,265,188,82,73,207,198,64,956,18,14,684,723,2274,2395,697,858,422,263
500,487,257,184,91,68,209,198,64,939,18,14,688,725,2265,2375,712,842,419,253
497,495,256,182,85,73,212,203,64,960,18,14,696,713,2274,2378,693,822,421,248
496,485,246,181,88,73,213,200,63,968,18,14,691,726,2269,2377,701,817,420,261
486,484,247,177,89,76,215,193,65,961,17,14,695,721,2276,2413,676,817,421,254
490,480,253,178,86,73,218,206,63,959,18,14,692,720,2260,2403,682,826,423,258
488,489,261,177,90,68,217,200,63,955,18,14,703,717,2265,2408,681,830,417,257
498,481,260,175,83,72,222,203,62,964,18,14,688,732,2284,2410,674,817,414,258
499,477,255,171,84,74,218,203,60,949,18,14,701,723,2293,2407,674,817,421,260
510,479,260,176,88,73,216,211,60,965,18,14,688,717,2299,2391,673,822,422,267
489,484,266,171,89,78,228,217,62,960,18,14,697,723,2315,2407,668,825,422,261
493,476,269,178,88,73,230,204,64,943,18,14,692,730,2323,2427,665,826,421,258
506,484,256,177,92,77,222,200,64,932,18,14,695,718,2288,2430,665,809,425,255
