Left_Thalamic_Radiation,Right_Thalamic_Radiation,Left_Corticospinal,Right_Corticospinal,Left_Cingulum_Cingulate,Right_Cingulum_Cingulate,Left_Cingulum_Hippocampus,Right_Cingulum_Hippocampus,Callosum_Forceps_Major,Callosum_Forceps_Minor,Left_IFOF,Right_IFOF,Left_ILF,Right_ILF,Left_SLF,Right_SLF,Left_Uncinate,Right_Uncinate,Left_Arcuate,Right_Arcuate,L_VOF,R_VOF,L_Arcuate_Posterior,R_Arcuate_Posterior,L_posteriorArcuate_vot,R_posteriorArcuate_vot
0.105364964946384,0.106043577852028,0.0996687305231877,0.110903315073371,0.122598028113442,0.0940458963712042,0.140506643630284,0.126685874418267,0.197213779170821,0.131836035506223,0.0808910709267081,0.107123204510995,0.0836129919610561,0.0883202058463548,0.107381297470642,0.103325512392586,0.198405130960865,0.182328394472407,0.100341139892819,0.0985998589071801,0.116782341188033,0.118703054894904,0.139285707266734,0.129570227847794,0.0979439595698374,0.0657564870043313
0.138638768102272,0.139193871878494,0.125156637502046,0.137880658713744,0.162837632013943,0.127740098564015,0.191525763199618,0.172383448888794,0.282906448383778,0.177485916718759,0.0847792189285064,0.126374083683124,0.109663268145524,0.115207012295317,0.141442665394549,0.136932810061111,0.274655037705361,0.247195997198818,0.128518442202667,0.128006373295444,0.163726776771194,0.167934370660099,0.18564291758318,0.176178367954649,0.136548183256685,0.0890720868653237
0.160012782677279,0.165631434183547,0.136870447941208,0.148285463629947,0.180051741471861,0.170757517881402,0.20606971192101,0.182351859449311,0.329828644783805,0.201397485771921,0.110399780451122,0.10755288963991,0.126888309067,0.134402803419205,0.16037952258886,0.158086446934464,0.302862508006736,0.278158443500949,0.147146537314514,0.147306328707125,0.188277995459422,0.196034425878385,0.206922595243041,0.202248502272,0.157241119491032,0.0977892822568486
0.161209632834878,0.165394402940527,0.133649128275974,0.139637196851881,0.181145850577044,0.174178019995292,0.202065847706994,0.171816445045068,0.268705226702194,0.196499441330973,0.112976454394389,0.116894983203249,0.128167986313173,0.130970297705446,0.159160933029865,0.157288839051942,0.295655988380415,0.278371294988809,0.149350135304881,0.150616866211506,0.160940238814685,0.166639844592591,0.203110008238185,0.189288284695204,0.13574024155918,0.0959945125506461
0.160612769157827,0.160645371437135,0.132805138012901,0.125690428293535,0.208967446388429,0.167279171471196,0.209614929450864,0.184792698728691,0.242065865898766,0.191877440879094,0.120262571935922,0.114098816908257,0.121369401788695,0.125926706588763,0.159278871952076,0.158114413447727,0.309309473343056,0.27863521769676,0.149974534406963,0.145360261130562,0.152404804671988,0.154168714845031,0.200742556568884,0.189397612183949,0.128216604107915,0.105067020261628
0.157902576896551,0.161203768074105,0.126189267351983,0.123255282435545,0.203836600394621,0.162740946902929,0.211486811018739,0.18703676111066,0.242683389431036,0.192777898009657,0.128736178824718,0.11602986115335,0.123054865552029,0.126005381033225,0.159886511508883,0.158590846618323,0.302404534020489,0.277291244080178,0.146987650024924,0.138285912369368,0.15400679429917,0.153192347692753,0.199204898363193,0.187371831856121,0.126100695269913,0.099161614833341
0.152594704337409,0.166153001948075,0.120489321664098,0.121044108762051,0.17500261644311,0.165230432472932,0.212751949085671,0.188881858757805,0.268655469760603,0.196307843273908,0.0942367928368848,0.114750905212509,0.1248685073921,0.132622514400726,0.158975475523885,0.157434687182395,0.304966090102063,0.277868149707087,0.144254776345621,0.136535029443381,0.15936778448875,0.15862902664018,0.200434726172947,0.185757263467638,0.12738440497614,0.100396974557209
0.155206414431154,0.166126371969087,0.122927893241216,0.122535390468482,0.179215086161508,0.162375799557122,0.213907823028831,0.195909690377337,0.302774767771287,0.192585517588507,0.0718971536759999,0.125849079460599,0.126107463628095,0.131312075192917,0.157818429948623,0.155199470933212,0.301877128553932,0.271903431877592,0.150566338760684,0.14152818399921,0.163573321243121,0.163829146031291,0.201279546008823,0.193656362163231,0.131975142219946,0.100004865261279
0.162535493335328,0.169981054104452,0.118108970651826,0.114013039266103,0.180670038542902,0.154168548024266,0.211640776048479,0.20374222782977,0.306332027636986,0.186348152027022,0.11584880684183,0.128820160594748,0.128274381962698,0.133969612788247,0.157224083529876,0.153946133901568,0.288125825989937,0.264939634635551,0.151383607713388,0.146227626993036,0.164609171118632,0.165007939594273,0.20195446222977,0.200730901144877,0.134868111342671,0.0793768340519402
0.164047851770139,0.167671705763988,0.111388924583202,0.123560105391204,0.185469907748859,0.164251505127378,0.210856931905522,0.205616621119836,0.284196987408818,0.181196447129692,0.138410397993779,0.129484649062678,0.125665440990076,0.136626410323214,0.156908520347992,0.154650051621107,0.289168305131685,0.271357408844203,0.149217421374475,0.138836966688733,0.163137890860866,0.162698224306044,0.201777802715417,0.187966655655189,0.133689052464688,0.0829673180955719
0.155741603827603,0.166534631437592,0.115731108138414,0.116066586214926,0.182025616746845,0.162829089361329,0.211744617988409,0.198665600973715,0.27511097840649,0.183363282104877,0.103087936919592,0.117760867257263,0.126828179714499,0.132842633515962,0.15655730619902,0.155094949621825,0.293749506469637,0.271528522314822,0.145936372613338,0.144333476812716,0.163108524896274,0.16091782721027,0.198108628879572,0.186705554764418,0.134660842201797,0.0942773066257058
0.153161296105294,0.170212750296745,0.114100223242294,0.116044647028191,0.175173586395776,0.155030010188128,0.205165775570821,0.199383825238407,0.285256579175903,0.182555147332098,0.0967478567421247,0.109103310488177,0.132009946346536,0.129953472936042,0.156024422566708,0.154022381911395,0.29154133106167,0.271731331160873,0.145989768299048,0.146125420382518,0.164514027630981,0.163576514246799,0.20312454764666,0.187680998815397,0.137388661313144,0.0917889938627997
0.155208961247257,0.174155993793961,0.110947583512827,0.115222307172443,0.170392270521277,0.146897739843721,0.200895067926756,0.199629109178169,0.277703153607369,0.177601727311844,0.100741959823222,0.0946366577239762,0.126885140503295,0.13192107712282,0.155261592304665,0.154150774900458,0.28993762916955,0.271760725740752,0.147129456949149,0.142669120203058,0.166173934978046,0.166534968166128,0.211736171558577,0.183273180976187,0.136563438411167,0.0904993039320315
0.154203730762177,0.17396853485839,0.115109445018868,0.114467945512998,0.167753460293547,0.134844613239026,0.204349393961832,0.199358521408177,0.279158319231809,0.172712787085469,0.0848563285244215,0.104889254814655,0.125513861954669,0.13783950404201,0.155610347835573,0.154773002769318,0.291212813187643,0.265235222333323,0.143754478785731,0.143006841694482,0.166324783792693,0.165989102588069,0.210300550203193,0.182201471354044,0.134270383742163,0.0842648808026671
0.155100819884817,0.173573942723758,0.11579297862496,0.111842901897746,0.165504084709534,0.156822826052932,0.207755448260776,0.197724914179511,0.284010680482887,0.179075503726268,0.0845773952635574,0.138041689977303,0.12413240117745,0.137027200877478,0.155789426347999,0.152459444750444,0.289917982027771,0.264207589066101,0.138415260477424,0.134702312288621,0.165079466941168,0.164609975168231,0.207349449616466,0.185827356758147,0.132737779420316,0.0966456863298448
0.159819783479902,0.176742100733585,0.118313012562375,0.121452713812006,0.153404353068346,0.144045128851956,0.198687206884105,0.189322155613028,0.286827216884486,0.1798880890219,0.0879029090184542,0.121065690536843,0.12550214883361,0.133945997837688,0.156832611793524,0.152363925111307,0.284562571896698,0.261179390373266,0.139569187628617,0.129622484995258,0.164319222939437,0.164740677206947,0.210551072289648,0.186188502938506,0.131709309179896,0.109497741024466
0.160389974844844,0.172347317066099,0.125314312798897,0.112426392843061,0.156377892734234,0.133289909352344,0.192069644124591,0.1864242260934,0.288099730833273,0.179208433590036,0.101290815656488,0.105285732818499,0.12132745933553,0.134394125959416,0.156073497714739,0.152883901989994,0.291049579102452,0.26347789524663,0.14155728386756,0.135991674592686,0.163883297667061,0.166223880421468,0.210020506306224,0.191742414125351,0.131920255683904,0.107460405905742
0.159260681045374,0.170662752344655,0.122076905737263,0.108285415695275,0.155095719321424,0.134183318950199,0.194643015934755,0.18065853766529,0.295632379595343,0.176184121116436,0.0880097097291342,0.0959242337612133,0.121086240218537,0.128989383907947,0.155091213525585,0.152868274705184,0.287248324944272,0.266625187841049,0.136970494301674,0.133423336271145,0.163569310550059,0.166615493091018,0.212273722569597,0.196684320298512,0.132977958258087,0.104505915209986
