Left_Thalamic_Radiation,Right_Thalamic_Radiation,Left_Corticospinal,Right_Corticospinal,Left_Cingulum_Cingulate,Right_Cingulum_Cingulate,Left_Cingulum_Hippocampus,Right_Cingulum_Hippocampus,Callosum_Forceps_Major,Callosum_Forceps_Minor,Left_IFOF,Right_IFOF,Left_ILF,Right_ILF,Left_SLF,Right_SLF,Left_Uncinate,Right_Uncinate,Left_Arcuate,Right_Arcuate
358,322,174,143,96,118,103,126,72,390,14,17,589,576,1507,1470,449,629,299,217
382,331,174,128,124,151,112,133,78,383,13,17,673,712,1484,1487,464,648,294,207
324,299,182,134,111,136,129,152,79,407,15,17,603,620,1469,1448,463,641,279,204
382,318,183,139,119,136,119,151,82,424,15,17,689,677,1484,1417,454,635,304,211
363,321,181,149,119,142,112,134,79,423,15,17,649,665,1611,1515,461,647,304,195
388,346,199,157,111,126,119,137,81,433,14,17,680,687,1645,1584,466,675,313,223
396,345,204,168,113,142,132,137,80,436,15,17,672,704,1676,1587,488,695,321,217
407,352,204,168,120,143,116,136,84,443,14,17,705,708,1708,1626,498,710,321,228
405,353,216,173,108,142,108,134,86,457,15,17,696,722,1755,1622,519,733,341,239
403,353,210,175,120,131,121,146,83,454,15,17,721,735,1818,1702,542,748,339,234
410,365,217,186,128,134,127,154,83,459,15,17,710,721,1867,1745,549,766,353,242
405,385,222,191,115,134,125,138,86,475,15,17,721,743,1888,1740,570,770,358,251
421,374,241,183,115,138,126,137,85,464,14,17,722,739,1884,1753,568,778,370,252
416,371,237,188,117,126,131,132,85,467,15,17,712,748,1919,1769,572,778,386,257
411,372,236,198,114,138,131,147,85,469,15,17,740,748,1981,1815,595,777,386,253
411,380,253,194,115,128,118,138,85,468,15,17,727,751,2009,1834,610,798,399,246
417,375,248,191,110,132,118,130,87,463,15,17,724,762,1994,1843,610,822,400,250
425,373,257,191,111,132,127,130,90,463,15,17,732,763,2002,1867,616,823,413,261
419,379,254,197,109,128,133,134,91,458,15,16,729,780,2034,1852,619,830,417,256
414,380,269,195,108,130,128,126,88,459,15,16,724,781,2057,1885,632,839,419,268
411,377,264,202,110,125,126,127,85,443,15,17,727,789,2079,1900,626,850,429,263
422,369,273,202,102,125,130,125,92,447,15,17,696,784,2090,1902,628,841,431,265
413,381,276,213,103,132,133,125,87,448,15,16,698,793,2084,1927,637,843,441,267
412,367,272,211,98,124,126,123,94,454,15,17,709,786,2108,1911,651,845,447,264
410,376,268,206,96,122,122,119,91,446,14,17,703,778,2132,1936,652,853,455,273
401,372,280,218,104,128,132,123,91,418,15,16,715,756,2146,1943,652,847,451,272
410,367,281,212,101,124,126,127,88,436,14,17,712,768,2128,1960,655,831,452,271
394,374,293,215,98,120,129,126,91,420,15,17,714,772,2122,1952,661,835,457,267
