Left_Thalamic_Radiation,Right_Thalamic_Radiation,Left_Corticospinal,Right_Corticospinal,Left_Cingulum_Cingulate,Right_Cingulum_Cingulate,Left_Cingulum_Hippocampus,Right_Cingulum_Hippocampus,Callosum_Forceps_Major,Callosum_Forceps_Minor,Left_IFOF,Right_IFOF,Left_ILF,Right_ILF,Left_SLF,Right_SLF,Left_Uncinate,Right_Uncinate,Left_Arcuate,Right_Arcuate
401,440,153,100,81,64,156,120,17,683,19,17,690,587,1773,1418,404,458,462,304
324,380,105,75,90,59,118,100,17,578,19,17,670,585,1710,1366,373,435,361,223
381,411,146,105,72,60,134,113,17,625,19,17,705,600,1619,1253,319,400,444,305
401,460,142,91,92,63,151,128,17,672,19,17,716,630,1718,1362,357,415,410,252
415,462,157,106,86,57,147,131,17,675,19,17,744,636,1759,1430,382,434,446,296
423,486,150,102,88,63,133,121,17,700,19,17,732,661,1836,1460,384,447,457,282
426,470,162,109,91,63,144,117,17,683,18,17,778,677,1885,1482,390,461,443,295
441,496,167,110,84,62,149,128,17,714,18,17,778,679,1936,1514,407,485,480,308
429,489,167,110,95,65,147,128,17,703,19,17,798,709,1993,1557,397,481,461,306
438,482,177,120,86,58,145,127,17,729,19,17,814,712,2075,1589,422,492,488,311
438,506,174,119,86,63,143,123,17,732,19,17,842,731,2116,1611,422,500,502,316
444,501,181,123,90,67,150,127,17,744,19,17,852,746,2124,1620,429,497,508,322
437,500,182,123,81,65,139,131,17,743,19,17,874,761,2178,1675,441,524,515,326
439,506,186,125,90,58,137,133,17,740,19,17,876,754,2208,1699,440,551,532,336
444,509,181,126,83,61,140,130,17,754,19,17,893,759,2251,1695,435,544,535,335
432,513,192,134,86,53,147,129,17,758,19,17,898,741,2273,1726,446,552,556,340
443,504,187,128,88,59,142,124,17,762,19,17,893,759,2303,1767,444,562,552,344
435,516,190,132,83,56,143,125,17,744,19,17,902,764,2327,1769,450,568,558,337
439,520,190,136,86,63,138,130,17,739,19,17,904,783,2358,1765,450,566,567,346
439,527,189,141,81,56,134,134,17,737,19,17,896,790,2361,1770,435,578,574,347
429,520,185,139,82,60,136,131,17,738,19,17,900,785,2397,1786,437,575,573,341
442,530,189,143,85,61,144,130,17,746,19,17,905,781,2386,1829,449,577,573,348
426,523,189,131,72,56,141,124,17,724,19,17,896,790,2416,1809,445,585,573,343
423,525,179,149,78,52,146,130,17,746,19,17,898,818,2436,1814,439,590,579,345
409,509,189,142,72,55,142,123,17,751,19,17,907,812,2425,1833,440,592,574,342
425,518,185,139,79,56,145,120,17,740,19,17,902,808,2457,1850,445,585,594,342
413,518,191,141,80,54,140,126,17,739,19,17,920,816,2454,1856,451,593,597,350
423,524,182,144,71,53,136,131,17,732,19,17,899,808,2472,1836,447,600,593,363
413,537,187,144,71,53,139,128,17,733,19,17,898,808,2499,1851,441,597,611,348
422,533,187,148,71,53,139,130,17,715,19,17,912,819,2476,1879,445,594,592,362
422,534,190,142,76,51,148,131,17,723,19,17,902,812,2492,1867,453,598,580,358
416,534,193,145,72,55,142,131,15,715,19,17,869,820,2511,1888,454,603,586,354
415,542,188,149,68,49,136,130,17,713,19,17,912,813,2536,1905,432,594,586,349
416,550,199,155,69,51,137,128,17,702,19,17,895,821,2553,1923,449,588,606,350
408,557,194,151,65,46,132,125,17,692,19,17,896,808,2564,1884,451,585,600,348
407,550,200,154,64,47,131,129,16,691,18,17,891,825,2571,1898,447,581,601,357
408,545,196,151,68,49,137,126,15,681,19,16,910,800,2555,1920,450,585,603,341
419,536,191,147,68,45,140,123,16,660,18,16,915,815,2554,1938,448,560,606,353
409,533,194,144,67,48,130,129,17,671,19,17,894,803,2569,1923,443,588,614,342
425,542,191,149,69,53,132,120,17,657,19,17,899,818,2583,1923,439,581,589,344
414,549,192,151,69,51,128,122,17,646,18,17,894,805,2568,1900,450,577,590,349
407,532,197,157,66,45,134,120,16,653,18,17,916,824,2573,1918,442,588,590,351
415,546,191,143,66,45,128,125,16,643,18,16,902,820,2579,1923,436,590,589,358
420,544,197,155,68,48,127,123,17,655,18,16,922,825,2565,1932,443,579,589,344
409,547,191,153,66,45,134,118,17,646,19,17,901,824,2585,1966,440,582,593,345
413,537,195,148,66,46,131,115,17,654,18,17,923,819,2552,1937,439,588,590,338
415,539,199,144,65,47,133,121,17,635,17,17,920,837,2558,1914,440,586,596,337
419,533,197,147,63,44,132,123,17,620,18,17,913,840,2526,1932,439,589,570,342
423,524,199,151,62,46,126,115,17,625,17,17,908,824,2564,1924,431,573,584,351
424,528,197,156,66,47,129,120,17,627,18,17,917,829,2566,1942,428,571,585,330
422,542,194,165,65,40,125,117,17,628,19,17,928,812,2544,1926,432,588,563,332
