Left_Thalamic_Radiation,Right_Thalamic_Radiation,Left_Corticospinal,Right_Corticospinal,Left_Cingulum_Cingulate,Right_Cingulum_Cingulate,Left_Cingulum_Hippocampus,Right_Cingulum_Hippocampus,Callosum_Forceps_Major,Callosum_Forceps_Minor,Left_IFOF,Right_IFOF,Left_ILF,Right_ILF,Left_SLF,Right_SLF,Left_Uncinate,Right_Uncinate,Left_Arcuate,Right_Arcuate,L_VOF,R_VOF,L_Arcuate_Posterior,R_Arcuate_Posterior,L_posteriorArcuate_vot,R_posteriorArcuate_vot
0.0109177340521714,-0.147091628751661,0.0408279312628683,-0.0368760933836297,-0.0155217558740672,0.158188184719969,-0.0251042934394179,0.000179392880812783,-0.00420339750863157,0.000157044048728397,0.103532544383716,0.0399521508348186,-0.104435357886069,0.0127642531692377,0.00122366759123727,0.0122696018988984,0.0338933719005708,-0.0231461580489807,0.0144679202811442,0.15978921293634,0.00766548769468758,-0.0045606757869445,-0.011779078548794,-0.00777584386633553,-0.0156894950646663,0.00908685187276485
0.00257991239943132,-0.0505360118486661,0.0311953705235062,0.0336459824077196,-0.0537447180072097,0.259801688897061,-0.00778153689505502,0.0414402659289436,-0.00721857933702719,-0.0176047089096048,0.176642897625874,0.165417278323522,-0.0204577101926198,0.0321643622522658,0.0181010444792912,6.31154336192102e-05,0.0130989462332582,-0.0325354180453695,0.00482399366625068,-0.0718108938769071,0.0101657170899306,-0.00409859070966513,0.0156445887890071,0.00890850005562184,-0.0208569258218202,0.0127747347971697
0.0126946142740271,-0.062469991823275,0.0702089416467869,-0.0312822396896839,-0.016708783648972,0.0100597362800788,-0.0565472684133157,-0.0709428406489088,-0.00653610525678212,-0.0656506827933919,0.0987530412036401,-0.280020520266234,0.0100419030703065,0.102982882770306,-0.0174387882113828,-0.0053002785014228,0.000951191126962651,0.0121070728415461,-0.0138091593009756,0.0144878601747963,0.0374842007509325,0.0115224401618758,-0.0487960608310022,0.0359172715383874,0.0126707018979146,-0.0419117889869895
-0.0332370642038376,-0.138038198728126,-0.0518941460980001,0.00930754857732525,-0.10903523346894,-0.0143540889372787,-0.0162561579986637,-0.183050472502638,-0.0945934765723776,-0.0213183551458416,0.274482490682186,0.0153242168799245,0.166878599612975,-0.0647299825294948,-0.01036750107321,0.0375610223413526,-0.0685783191139581,0.139357137556095,0.00309319388398971,0.140393595959903,0.0155488321737245,0.0429045064963951,0.0166420798211977,-0.0220441452789103,-0.0655397878384356,0.000940867278386638
-0.0882852942244196,-0.0539405884704014,-0.00833480573555577,-0.21999145666748,-0.139172444241041,-0.11455060541231,-0.0501354742093239,-0.2725711930645,0.218000714624713,0.0255915448350172,-0.132592347365118,0.200422034303793,0.0163326896592531,-0.32386277792522,0.0552606234108013,-0.00776848198158466,0.0736440256628522,0.00971546769900479,0.0885224972730316,0.0408479059183858,0.079839657279356,0.0209317627205362,0.0121484075641029,0.906348521190331,-0.123247335202474,-0.0214341448923616
-0.0299614152309823,-0.0470426235313879,-0.0318963693650769,0.0121637928477301,-0.158200494715479,-0.0287913997511221,0.128137513605807,-0.0956845838946372,0.237851017117545,0.0250747765151533,-0.162936040779918,-0.474202135255157,0.0903145471395471,0.0303222090842382,0.0166480721502078,0.0209908590429214,0.0357561808856506,-0.102817608865071,0.0885598402968899,0.0837169618062083,-0.0251413046257643,-0.0652771889203956,-0.0256800376655374,-0.0386418107138467,-0.0701478632336448,0.0806982956152108
0.0441609715350794,0.0295617412041021,0.158199493076398,0.0010586872394708,-0.163141417513566,-0.184553878258386,-0.0489732602246444,-0.273306574339931,0.142179248342585,-0.0261259799016808,0.271642020009222,0.0169210406486165,0.0966516689292375,0.0599680921882486,0.0263726608293819,0.0172641971987636,0.0279011997294744,-0.0695378662108234,0.0896692715538399,0.116509524498098,0.0359458233886365,-0.0403665258365348,-0.00461843162179632,0.0180865682693952,-0.06672743255109,0.0399659775347445
0.142699456943104,-0.0189600406701669,0.121592522803227,0.484115228376612,-0.141831224789502,-0.0859366020723007,0.0395726896624925,-0.00675128803799703,0.354687467029159,0.141050189192886,0.255510892509236,-0.0978490745501209,0.123528282764097,-2.97319842803355e-05,-0.060883480185573,0.00946307113239672,-0.0814617316711453,-0.0163489491886209,0.0173040004940071,0.0251032160163466,0.0249055067168048,0.00997348205180136,-0.0201397249786723,0.0360964191562323,0.228137643790112,0.0104341630383876
-0.0375226249872556,-0.0696561229104875,0.160726968885118,-0.0208645857109073,-0.0561685947177743,-0.0740783801224068,0.239118329039784,0.0616076695655224,-0.404359455889543,0.0269096338733838,-0.0338944700200353,-0.0171919339663053,0.0259725787839039,-0.666241818453282,0.0186775595312961,0.00267617741422485,0.0452246963653658,-0.0319483118364901,0.0158636126061178,-0.0271620393921335,0.0305670175870766,-0.00884324157433119,0.0869302739432531,-0.0182308998516883,0.0172972236647293,0.0351549383097063
0.0296303892133387,-0.14509844327578,0.0518774888380873,0.0101577064748355,-0.179315890323963,0.0267501673132269,0.00188527560239575,0.26294635827574,-0.147699124968387,0.0369345955388552,0.0518957394234217,-0.0332244619718665,0.110395529744402,-0.0134399739278768,0.0371809569370001,-0.0252675758021119,-0.064984270178562,-0.10112793127933,0.0414064402435732,0.0124696779871036,0.0575436610979752,0.0304586417726864,0.00947166733956065,-0.105458626650632,-0.114561738923833,-0.000873137671028186
