Left_Thalamic_Radiation,Right_Thalamic_Radiation,Left_Corticospinal,Right_Corticospinal,Left_Cingulum_Cingulate,Right_Cingulum_Cingulate,Left_Cingulum_Hippocampus,Right_Cingulum_Hippocampus,Callosum_Forceps_Major,Callosum_Forceps_Minor,Left_IFOF,Right_IFOF,Left_ILF,Right_ILF,Left_SLF,Right_SLF,Left_Uncinate,Right_Uncinate,Left_Arcuate,Right_Arcuate,L_VOF,R_VOF,L_Arcuate_Posterior,R_Arcuate_Posterior,L_posteriorArcuate_vot,R_posteriorArcuate_vot
1344,1317,225,237,421,207,441,314,17,873,14,18,847,1292,9742,11128,930,1531,556,373,5024,3955,695,1773,140,306
1335,1314,241,254,403,215,438,309,17,843,14,18,853,1296,9679,11080,919,1495,560,373,4969,3890,683,1730,131,317
1330,1324,282,272,420,212,430,310,17,852,14,18,853,1288,9865,11254,925,1498,563,365,5026,3898,678,1742,141,313
1344,1314,309,307,411,213,424,300,17,843,14,18,853,1291,9994,11396,937,1518,567,373,5080,3953,682,1761,143,308
1331,1320,336,323,412,208,433,306,17,853,14,18,860,1288,10085,11548,957,1525,565,378,5173,4023,703,1780,147,309
1343,1322,361,345,417,213,432,309,17,844,14,18,853,1301,10174,11608,939,1527,562,375,5235,4101,702,1776,142,317
1342,1329,386,368,410,215,427,309,17,839,14,18,859,1288,10154,11778,938,1539,566,373,5312,4117,690,1789,144,319
1344,1334,410,383,403,212,427,312,17,857,14,18,856,1296,10230,11771,947,1542,567,378,5368,4157,689,1794,143,321
1345,1339,416,403,418,211,421,320,17,846,14,18,858,1298,10280,11900,955,1547,571,385,5420,4104,703,1812,143,317
1348,1338,433,427,405,209,423,317,17,846,14,18,862,1312,10314,11872,942,1541,567,384,5406,4158,689,1818,145,312
1341,1334,445,440,413,214,418,311,17,848,14,18,863,1304,10284,11890,949,1543,565,375,5427,4158,704,1808,145,325
1345,1337,469,440,415,213,416,317,17,850,14,18,854,1305,10314,11890,931,1534,566,388,5466,4208,694,1829,147,325
1343,1349,464,454,417,214,411,322,17,844,14,18,856,1305,10270,11828,952,1576,569,381,5463,4210,683,1824,147,321
1340,1345,449,454,402,215,414,309,17,839,14,18,856,1295,10172,11785,955,1534,568,383,5433,4215,692,1827,150,323
1336,1349,443,452,386,217,413,321,17,836,14,18,852,1302,10220,11662,948,1540,568,381,5502,4242,697,1800,144,319
1330,1340,448,450,403,210,394,310,17,838,14,18,852,1301,10153,11530,929,1513,563,381,5428,4240,690,1823,152,320
1340,1350,452,438,402,209,410,315,17,816,14,18,858,1292,10048,11431,930,1522,568,383,5481,4271,668,1792,144,330
1329,1343,459,447,390,211,395,303,17,828,14,18,854,1291,9995,11348,938,1520,565,388,5508,4283,660,1805,151,321
1333,1339,452,422,398,208,393,305,17,819,14,18,856,1295,9792,11174,937,1484,547,381,5485,4311,676,1773,148,323
1331,1332,459,424,396,202,398,307,17,818,14,18,850,1294,9752,11120,929,1482,570,376,5499,4304,642,1756,147,327
1313,1334,472,436,398,194,384,301,17,819,14,18,856,1286,9615,10959,937,1479,556,384,5542,4297,655,1737,150,332
1316,1333,448,439,382,201,384,320,17,822,14,18,848,1287,9551,10836,931,1428,559,377,5544,4330,652,1749,147,331
1304,1317,445,426,377,203,399,307,17,807,14,18,840,1289,9437,10740,908,1428,559,372,5527,4316,646,1719,148,330
1305,1317,456,438,379,198,393,310,17,821,14,18,833,1284,9252,10562,931,1425,549,378,5477,4340,644,1691,148,322
1298,1317,475,441,378,196,388,313,17,794,14,18,841,1277,9138,10386,908,1406,548,372,5589,4338,620,1702,147,333
1276,1312,467,433,378,199,388,310,17,780,14,17,838,1276,9079,10287,904,1411,546,372,5506,4327,620,1655,149,331
1275,1295,476,419,379,203,379,301,17,767,14,18,845,1268,8977,10111,893,1367,548,373,5474,4349,612,1635,145,336
1279,1302,489,430,370,198,387,294,17,772,14,18,838,1268,8842,9963,873,1365,553,368,5411,4350,604,1607,150,327
1259,1291,479,435,365,202,381,295,17,750,14,18,839,1264,8763,9816,878,1334,547,360,5381,4351,590,1608,151,329
1249,1276,482,440,369,204,383,305,16,744,14,18,842,1257,8696,9655,868,1280,533,365,5469,4369,590,1609,142,334
1249,1255,485,457,368,201,390,304,17,731,14,18,839,1267,8605,9516,862,1276,542,363,5475,4402,584,1558,147,328
1228,1250,500,454,360,195,370,299,17,730,14,18,839,1256,8432,9422,871,1249,542,360,5427,4372,577,1553,149,328
1225,1241,498,459,363,195,383,300,17,709,14,18,832,1254,8426,9248,857,1225,533,357,5439,4432,548,1537,147,324
1215,1208,508,466,355,195,388,297,17,710,14,18,840,1244,8342,9185,837,1208,533,358,5445,4385,538,1525,144,326
1185,1199,523,457,348,202,387,296,17,699,14,18,832,1229,8267,9046,842,1206,532,352,5462,4394,535,1492,148,317
1186,1168,507,452,352,204,397,289,17,688,14,18,835,1242,8218,8858,812,1181,535,358,5449,4409,523,1493,150,322
1176,1167,525,460,350,192,388,299,17,667,14,18,840,1241,8145,8813,815,1163,523,359,5417,4420,518,1489,154,327
1153,1167,534,481,349,196,384,296,17,651,14,18,835,1237,8014,8641,787,1148,521,354,5454,4437,519,1479,148,330
1153,1142,538,478,347,193,398,289,16,664,14,18,826,1242,7991,8629,777,1125,513,358,5473,4461,516,1466,146,324
1125,1125,549,489,361,200,396,286,17,645,14,18,824,1236,7896,8491,772,1111,517,343,5526,4472,517,1468,153,324
1122,1118,555,491,350,200,392,287,16,657,14,18,827,1199,7882,8418,767,1108,517,340,5488,4464,519,1483,153,332
1088,1096,560,492,339,201,397,289,17,643,14,18,811,1204,7823,8310,761,1101,507,344,5506,4457,513,1474,154,335
1084,1057,580,499,335,196,389,279,17,634,14,18,818,1222,7787,8262,744,1073,522,345,5494,4465,523,1468,150,336
1059,1022,585,493,346,188,389,272,17,642,14,18,821,1227,7747,8230,746,1047,498,338,5522,4454,525,1498,150,332
1068,1012,584,512,348,190,378,273,17,615,14,18,822,1223,7728,8135,737,1052,507,340,5557,4457,522,1493,151,330
1049,1000,591,519,345,193,381,272,17,614,14,18,817,1206,7695,8069,718,1036,497,341,5534,4484,527,1497,150,323
1037,993,601,515,350,199,369,265,17,615,14,18,809,1217,7709,8005,717,1049,475,346,5554,4497,530,1531,150,330
1024,969,605,525,342,193,373,277,16,624,14,18,807,1199,7632,7917,706,1054,488,337,5580,4479,529,1544,149,329
989,967,617,539,328,186,367,276,16,607,14,18,808,1190,7678,7883,705,1042,478,336,5584,4519,548,1560,156,328
988,945,615,543,326,186,378,272,16,608,14,18,799,1202,7649,7856,699,1055,485,336,5589,4525,534,1575,152,321
1003,931,625,560,333,187,371,275,17,617,14,18,808,1199,7591,7859,688,1066,476,347,5632,4541,548,1565,154,322
973,942,637,556,335,187,378,264,17,611,14,17,786,1191,7632,7825,707,1055,476,335,5632,4564,552,1603,152,323
965,939,639,571,340,192,380,263,17,609,14,17,784,1189,7602,7819,714,1052,467,333,5660,4568,538,1599,153,332
967,939,642,571,350,188,393,262,17,632,14,17,805,1168,7665,7766,718,1037,468,336,5694,4565,551,1621,156,332
957,922,640,577,337,196,392,265,17,645,14,18,803,1173,7700,7758,699,1069,473,345,5696,4612,564,1667,154,323
953,915,648,597,346,195,388,270,17,634,14,18,792,1178,7655,7788,701,1068,461,347,5734,4597,583,1649,155,328
