Left_Thalamic_Radiation,Right_Thalamic_Radiation,Left_Corticospinal,Right_Corticospinal,Left_Cingulum_Cingulate,Right_Cingulum_Cingulate,Left_Cingulum_Hippocampus,Right_Cingulum_Hippocampus,Callosum_Forceps_Major,Callosum_Forceps_Minor,Left_IFOF,Right_IFOF,Left_ILF,Right_ILF,Left_SLF,Right_SLF,Left_Uncinate,Right_Uncinate,Left_Arcuate,Right_Arcuate,L_VOF,R_VOF,L_Arcuate_Posterior,R_Arcuate_Posterior,L_posteriorArcuate_vot,R_posteriorArcuate_vot
856,781,250,187,186,117,389,259,92,755,19,17,1139,1253,10148,10991,1358,1975,1334,633,2964,4024,346,1072,1215,1077
846,775,263,203,183,120,391,258,92,748,19,17,1148,1252,10156,10914,1331,1973,1342,642,2944,4000,346,1040,1183,1090
848,773,276,224,180,118,403,273,91,749,19,17,1164,1259,10284,11146,1319,1982,1344,647,2960,4062,346,1058,1196,1107
848,772,282,236,187,120,399,266,91,764,19,17,1169,1275,10449,11275,1324,2016,1338,651,2933,4053,350,1066,1208,1114
843,777,302,252,182,119,413,265,91,749,19,17,1165,1277,10590,11428,1327,1992,1352,645,2964,4113,350,1058,1238,1102
851,779,335,269,183,118,402,271,91,751,19,17,1162,1272,10778,11577,1329,1976,1367,644,2990,4124,340,1071,1250,1095
850,780,328,287,185,119,420,266,91,743,19,17,1159,1274,10816,11620,1350,1994,1358,655,3014,4157,345,1080,1251,1119
846,771,351,291,184,114,427,277,92,729,19,17,1160,1275,10890,11744,1315,1979,1372,660,3015,4180,355,1067,1252,1120
850,780,355,304,188,118,418,263,89,742,19,17,1152,1273,10893,11782,1340,1979,1362,657,3024,4214,352,1072,1289,1112
859,784,349,300,186,120,419,283,90,749,19,17,1161,1282,10845,11784,1338,1952,1363,661,3030,4237,355,1091,1288,1133
853,783,367,322,185,119,410,282,91,757,19,17,1160,1290,10869,11786,1337,1957,1362,655,3027,4266,353,1077,1307,1131
857,784,372,321,185,120,421,279,88,753,19,17,1164,1283,10831,11765,1343,1961,1365,661,3051,4318,355,1099,1281,1116
855,780,366,330,190,118,420,294,89,745,18,17,1171,1296,10708,11733,1329,1933,1356,657,3043,4313,352,1085,1281,1112
859,787,372,336,185,114,417,293,91,761,19,17,1168,1283,10705,11617,1312,1934,1351,659,3030,4367,348,1093,1289,1129
852,777,381,327,187,117,423,296,89,746,18,17,1164,1282,10584,11546,1288,1930,1357,651,3060,4359,347,1092,1310,1128
853,784,390,327,180,116,421,283,89,752,19,17,1153,1286,10540,11453,1303,1938,1345,661,3055,4346,362,1085,1311,1124
856,785,385,326,183,115,414,286,85,733,19,17,1151,1278,10426,11358,1297,1891,1351,664,3094,4381,357,1085,1328,1134
860,782,379,323,187,117,422,295,87,747,19,17,1146,1297,10281,11188,1304,1876,1341,666,3093,4368,358,1097,1324,1136
856,775,384,322,182,118,411,271,87,747,19,17,1156,1270,10202,11043,1301,1884,1350,661,3116,4440,349,1063,1336,1152
856,775,388,328,186,115,412,278,88,738,18,17,1164,1278,10004,10941,1260,1874,1328,646,3107,4453,353,1075,1324,1162
850,774,381,309,183,117,419,283,88,720,18,17,1159,1282,9862,10806,1282,1861,1300,651,3071,4463,346,1075,1343,1148
853,771,373,328,187,116,409,284,88,713,19,17,1154,1269,9683,10701,1256,1869,1305,657,3096,4454,347,1081,1335,1160
835,776,393,321,185,118,418,287,79,713,19,17,1148,1278,9554,10581,1266,1868,1285,655,3142,4498,346,1080,1350,1150
839,761,380,320,187,117,418,283,84,714,19,17,1141,1253,9416,10436,1229,1847,1291,654,3108,4493,345,1068,1357,1143
838,751,371,314,181,117,412,287,85,716,19,17,1139,1251,9290,10343,1229,1844,1239,669,3156,4489,351,1057,1343,1140
827,761,379,332,186,114,395,292,81,692,19,17,1134,1252,9184,10187,1208,1797,1243,654,3132,4497,353,1075,1365,1139
822,759,377,326,181,116,392,293,85,683,19,17,1136,1251,9057,10073,1211,1791,1211,660,3115,4491,348,1061,1362,1152
826,750,374,326,182,117,397,282,79,693,19,17,1125,1242,8937,9943,1179,1779,1210,649,3128,4521,349,1060,1362,1165
825,748,363,321,176,119,392,278,78,661,19,17,1117,1228,8797,9782,1196,1709,1205,634,3174,4559,337,1058,1369,1169
828,754,386,323,178,118,402,286,80,662,19,17,1126,1259,8727,9722,1171,1734,1233,646,3164,4623,340,1046,1367,1153
817,739,378,333,176,112,398,296,78,665,19,17,1110,1240,8604,9655,1151,1679,1210,634,3183,4533,338,1035,1356,1138
819,739,389,327,182,115,394,294,80,653,18,17,1113,1240,8540,9485,1142,1673,1206,635,3227,4595,335,1040,1365,1139
800,735,414,335,183,113,396,286,83,644,19,17,1116,1219,8491,9435,1110,1648,1187,629,3227,4589,333,1012,1371,1164
801,724,406,318,180,112,385,281,80,645,19,17,1111,1235,8371,9296,1116,1608,1178,624,3246,4599,344,1015,1383,1143
799,720,406,323,176,113,374,279,84,646,19,17,1110,1226,8270,9218,1123,1585,1181,619,3246,4596,324,1016,1376,1139
783,711,406,343,172,112,387,289,85,631,18,17,1113,1225,8181,9086,1101,1572,1151,613,3267,4624,326,1003,1360,1153
775,704,411,346,173,112,379,291,80,605,19,17,1086,1221,8162,9032,1072,1536,1136,617,3222,4643,332,1020,1379,1152
767,705,422,342,177,111,376,285,81,610,19,17,1079,1209,8070,8944,1043,1498,1124,606,3245,4672,326,996,1390,1169
757,680,432,339,175,106,390,288,83,620,19,17,1088,1216,8078,8829,1038,1467,1135,607,3236,4624,332,993,1391,1161
747,688,437,351,177,107,385,293,82,605,19,17,1063,1207,8035,8813,1047,1469,1122,610,3290,4647,319,997,1422,1171
747,663,445,346,177,106,374,290,79,599,19,17,1078,1219,7952,8718,1034,1425,1116,610,3266,4690,320,1004,1438,1164
736,654,453,370,173,110,376,290,82,591,19,17,1085,1208,7917,8583,1022,1379,1089,610,3253,4717,312,971,1425,1168
716,653,469,372,182,110,378,295,74,583,19,17,1073,1201,7858,8519,1006,1376,1092,617,3295,4726,309,968,1418,1152
722,654,466,388,175,107,393,300,82,574,19,17,1085,1211,7825,8496,975,1383,1061,595,3301,4731,311,970,1429,1148
731,640,481,385,178,110,383,292,79,584,19,16,1057,1185,7712,8385,975,1345,1043,596,3309,4719,306,949,1437,1157
705,644,495,390,170,110,386,300,80,567,19,17,1071,1189,7731,8332,958,1339,1038,575,3331,4743,301,941,1429,1146
689,643,513,392,179,110,396,303,80,572,19,17,1053,1201,7709,8171,946,1322,1032,599,3319,4782,294,943,1444,1169
683,635,507,406,185,111,392,311,83,559,19,17,1070,1196,7630,8117,931,1327,1025,577,3337,4810,303,929,1426,1185
687,652,536,404,182,110,397,310,80,573,19,17,1068,1192,7635,8120,947,1289,1037,582,3325,4797,295,893,1421,1152
690,630,527,406,172,111,395,306,79,574,19,17,1065,1178,7565,8011,954,1281,1009,574,3363,4836,295,901,1434,1186
682,632,529,408,178,112,392,307,77,577,19,17,1083,1203,7528,7918,935,1273,998,579,3352,4839,294,888,1440,1180
676,642,538,416,180,109,399,312,77,566,19,17,1073,1185,7530,7882,933,1264,981,573,3389,4850,296,892,1445,1186
681,619,539,410,179,109,394,306,73,564,19,17,1063,1186,7569,7899,904,1281,970,582,3390,4856,298,871,1436,1183
683,627,547,418,178,112,387,314,79,556,19,16,1050,1174,7517,7802,888,1244,969,568,3380,4906,310,877,1426,1172
660,626,557,419,177,114,406,315,74,553,19,17,1051,1200,7544,7794,889,1244,958,565,3355,4925,300,875,1441,1177
667,628,566,426,180,111,401,323,79,562,19,17,1055,1188,7554,7776,905,1251,963,579,3392,4895,290,852,1441,1171
672,617,574,433,174,113,400,306,84,557,19,17,1053,1183,7582,7789,883,1259,942,568,3362,4942,288,867,1454,1181
690,611,577,430,173,113,404,316,82,557,19,17,1050,1196,7645,7752,890,1240,935,585,3394,4964,290,862,1443,1179
665,610,580,433,174,113,409,322,82,569,19,17,1039,1186,7670,7738,884,1236,951,574,3398,5003,293,860,1453,1190
665,609,590,441,174,109,410,316,77,577,19,17,1042,1184,7686,7790,897,1255,930,574,3430,5024,295,843,1450,1212
668,598,591,441,182,111,415,314,84,568,19,17,1055,1186,7757,7809,879,1249,942,587,3430,5014,300,855,1462,1205
651,588,598,439,179,114,425,332,85,588,19,17,1037,1219,7803,7859,882,1257,935,585,3424,5055,307,861,1480,1209
659,581,603,435,181,113,419,332,79,579,19,17,1051,1190,7809,7904,876,1252,926,592,3387,5086,304,868,1469,1197
639,601,599,439,178,114,406,333,80,580,19,17,1057,1181,7956,7999,881,1273,926,590,3407,5082,310,864,1463,1195
653,605,604,442,182,111,407,341,84,586,19,17,1055,1205,8076,8076,901,1281,941,585,3425,5056,313,881,1464,1205
637,591,619,441,175,113,410,327,84,607,19,17,1063,1194,8131,8173,903,1300,938,592,3444,5077,317,898,1468,1200
642,591,620,441,173,116,415,335,83,608,19,17,1036,1206,8265,8231,903,1277,938,593,3447,5141,326,895,1471,1217
652,588,614,451,180,113,406,346,78,620,18,17,1038,1198,8443,8452,915,1302,934,601,3465,5098,320,886,1476,1198
645,582,615,447,181,116,413,352,80,619,19,17,1023,1213,8497,8477,923,1320,944,595,3441,5150,333,910,1470,1202
638,580,625,450,188,121,417,349,82,650,18,17,1038,1185,8727,8634,930,1350,946,595,3462,5156,329,922,1451,1200
652,583,617,452,181,118,412,344,74,652,19,17,1043,1198,8818,8799,930,1356,960,601,3435,5130,337,931,1464,1210
653,564,617,452,180,117,426,342,84,658,19,16,1036,1204,8976,8910,939,1383,1001,599,3440,5139,334,916,1467,1197
663,589,614,454,181,115,415,347,84,661,19,17,1043,1199,9225,9154,952,1416,1006,603,3441,5140,330,950,1473,1208
