Left_Thalamic_Radiation,Right_Thalamic_Radiation,Left_Corticospinal,Right_Corticospinal,Left_Cingulum_Cingulate,Right_Cingulum_Cingulate,Left_Cingulum_Hippocampus,Right_Cingulum_Hippocampus,Callosum_Forceps_Major,Callosum_Forceps_Minor,Left_IFOF,Right_IFOF,Left_ILF,Right_ILF,Left_SLF,Right_SLF,Left_Uncinate,Right_Uncinate,Left_Arcuate,Right_Arcuate
392,488,152,120,120,137,132,86,56,702,20,16,712,699,1441,1957,315,522,266,231
439,564,178,127,134,152,154,92,58,715,19,16,783,796,1502,2013,360,552,274,250
385,516,158,107,145,149,150,89,62,743,20,16,753,746,1495,2028,369,562,274,240
428,575,193,137,134,142,142,81,63,760,20,16,784,797,1476,1953,356,548,255,228
438,568,180,123,134,167,147,84,59,777,20,16,774,795,1546,2072,356,533,282,259
451,600,190,137,136,163,156,89,60,797,20,16,825,830,1655,2155,377,555,261,241
439,594,196,148,145,151,151,91,56,795,20,16,819,809,1733,2219,379,579,278,263
455,618,204,151,137,165,150,83,64,801,20,16,827,836,1725,2196,374,577,275,263
452,618,208,157,132,152,152,89,63,809,20,16,852,828,1794,2272,389,598,287,262
467,612,214,144,148,155,160,93,62,826,20,16,844,856,1857,2327,400,615,294,273
465,637,208,153,138,157,155,96,61,805,20,16,849,848,1901,2371,406,633,290,268
454,655,217,150,142,157,160,88,60,804,20,16,871,849,1938,2383,421,619,296,283
459,643,219,154,137,160,163,87,59,827,20,16,874,853,1952,2430,427,623,301,278
449,658,231,164,138,159,156,91,60,815,20,16,864,860,1998,2487,425,643,304,292
464,663,223,166,136,159,168,93,61,810,19,16,858,862,1998,2522,428,656,315,285
462,649,241,165,130,160,159,90,62,803,20,16,884,877,2054,2542,436,661,323,293
471,668,242,168,141,161,151,83,65,817,19,16,876,877,2055,2585,432,659,329,296
455,655,230,170,131,154,155,92,61,791,20,16,872,882,2093,2556,433,670,324,301
471,676,236,172,130,156,160,92,61,785,20,16,878,874,2120,2578,441,679,334,289
453,657,256,168,132,156,163,92,60,794,20,16,862,878,2167,2617,455,682,333,298
469,670,245,170,129,150,161,86,64,784,20,16,862,894,2187,2618,452,709,340,293
468,661,246,166,120,156,159,89,62,784,20,16,858,875,2190,2603,446,704,344,288
464,651,234,171,122,151,155,86,60,784,20,16,856,889,2246,2630,450,697,344,291
472,659,242,173,123,154,165,86,61,772,20,15,866,899,2253,2675,455,688,342,297
466,666,246,164,118,149,163,89,62,771,20,16,850,900,2247,2692,445,685,336,282
472,658,241,166,114,148,150,91,65,758,20,16,858,887,2258,2675,457,695,345,280
466,642,243,165,118,148,155,88,61,755,20,16,864,889,2279,2713,457,710,341,287
464,655,244,168,116,151,165,87,62,751,20,16,854,893,2295,2708,464,704,341,293
458,651,245,173,121,143,154,84,63,753,20,16,846,885,2275,2737,455,704,345,292
461,646,243,169,118,155,158,83,63,742,20,16,840,896,2307,2732,452,691,341,277
464,645,245,172,107,150,155,84,61,746,20,16,827,892,2314,2720,453,706,354,289
459,632,246,172,115,146,162,88,61,733,20,16,850,911,2333,2742,460,708,341,281
465,638,242,163,119,148,155,82,61,723,20,16,837,868,2314,2765,444,694,332,291
461,621,250,164,115,138,157,85,63,709,20,16,846,900,2348,2774,448,697,340,287
467,638,243,175,112,136,160,80,62,704,20,16,853,891,2362,2775,454,696,331,283
459,631,246,179,116,143,160,79,64,708,20,16,844,882,2372,2799,459,691,338,296
469,634,242,175,112,138,157,85,61,686,20,14,833,875,2364,2800,453,686,335,291
455,646,249,174,113,137,150,87,63,694,20,16,832,885,2386,2780,446,694,338,297
464,641,246,178,111,146,141,84,59,688,19,16,832,906,2392,2790,451,688,325,295
470,632,251,178,114,150,141,85,61,693,20,15,829,894,2380,2787,438,686,340,291
459,636,253,167,109,143,141,79,61,689,19,16,833,884,2409,2809,450,700,338,290
460,643,258,171,107,129,140,80,61,677,20,15,817,879,2415,2836,431,692,346,287
467,644,263,164,115,141,148,74,62,677,20,16,815,881,2377,2812,433,694,328,286
459,644,258,172,112,141,138,77,58,678,20,15,819,864,2411,2798,439,703,338,291
461,652,257,164,109,136,137,79,59,686,20,16,810,876,2409,2823,446,691,339,281
466,645,265,177,109,131,140,79,60,663,20,16,802,885,2413,2794,439,681,337,282
468,642,264,173,108,130,141,78,61,663,20,16,805,868,2385,2795,443,692,340,292
476,642,265,183,112,130,138,75,62,690,20,16,808,878,2422,2793,432,687,337,283
476,635,265,182,112,135,140,78,60,699,20,16,796,877,2420,2803,432,684,341,280
466,639,251,182,115,133,142,80,62,679,19,16,791,891,2424,2774,436,675,344,271
478,637,260,187,118,135,139,82,61,669,20,16,791,886,2408,2783,444,666,341,283
483,641,258,186,116,131,137,79,64,673,20,16,790,871,2412,2789,436,674,332,278
485,637,268,187,114,137,136,75,64,666,20,16,789,881,2408,2762,428,654,330,278
475,652,262,181,112,132,133,75,66,686,20,16,782,867,2411,2758,438,668,349,272
478,641,263,183,119,132,129,80,61,666,20,15,792,865,2380,2750,440,661,336,268
483,645,271,181,108,135,135,80,57,676,20,16,782,861,2396,2745,428,685,347,277
484,643,264,189,107,140,130,75,62,664,19,16,797,862,2355,2762,438,665,339,279
490,637,270,188,115,139,133,79,59,672,20,15,804,856,2382,2748,443,657,334,275
494,654,262,191,125,138,136,82,61,672,20,15,777,868,2369,2729,444,642,340,274
489,634,273,193,124,139,127,76,63,662,20,16,775,856,2370,2714,448,656,339,267
495,638,273,193,123,132,132,84,62,676,20,14,789,855,2359,2703,441,647,335,264
479,635,276,205,127,138,136,82,57,666,20,15,779,858,2355,2695,444,634,326,273
489,641,285,196,117,139,132,77,57,682,20,16,772,849,2337,2666,450,629,333,265
495,631,281,205,121,137,130,81,63,671,20,16,780,860,2319,2685,439,632,330,261
479,654,290,202,125,143,134,82,62,684,20,16,772,853,2340,2659,427,624,337,268
