Left_Thalamic_Radiation,Right_Thalamic_Radiation,Left_Corticospinal,Right_Corticospinal,Left_Cingulum_Cingulate,Right_Cingulum_Cingulate,Left_Cingulum_Hippocampus,Right_Cingulum_Hippocampus,Callosum_Forceps_Major,Callosum_Forceps_Minor,Left_IFOF,Right_IFOF,Left_ILF,Right_ILF,Left_SLF,Right_SLF,Left_Uncinate,Right_Uncinate,Left_Arcuate,Right_Arcuate
329,359,173,149,114,123,237,171,44,560,18,16,660,709,1365,1305,313,424,280,258
443,441,163,134,108,117,249,186,44,708,18,15,712,749,1517,1435,337,449,348,343
433,452,163,137,121,124,257,178,42,721,18,17,672,715,1584,1508,359,486,292,276
421,450,175,135,109,111,230,155,47,705,18,16,724,737,1618,1528,365,516,348,345
465,482,180,141,120,125,235,169,44,742,18,17,683,752,1669,1505,362,502,327,311
443,495,183,140,122,116,239,180,45,777,18,17,727,771,1736,1600,382,523,349,339
478,504,191,163,116,117,243,176,45,765,18,17,702,782,1783,1643,406,530,342,338
458,510,207,145,135,128,226,170,43,781,18,16,745,785,1834,1693,417,533,342,325
474,531,201,159,115,119,246,167,42,795,18,17,742,809,1872,1717,425,549,362,342
493,530,229,161,122,118,252,183,44,786,18,17,739,809,1938,1746,437,561,355,338
472,541,219,166,124,115,248,181,45,805,18,17,749,813,1950,1779,449,577,366,352
502,555,231,176,121,114,239,182,42,789,18,17,772,821,1982,1844,459,580,367,360
493,547,230,171,125,111,253,185,44,794,18,17,771,838,1993,1871,473,586,364,344
506,555,236,172,125,110,262,180,43,778,18,17,761,852,2059,1868,476,606,382,363
503,553,247,175,115,106,251,181,46,756,18,17,771,853,2093,1894,493,615,375,361
504,560,244,181,118,109,238,172,46,781,18,17,769,850,2100,1929,513,615,402,370
512,574,242,186,114,102,245,181,43,769,18,17,770,836,2103,1975,505,633,400,380
520,575,248,181,120,99,248,176,43,762,18,17,770,847,2117,1952,500,634,408,380
498,576,254,178,118,101,243,173,38,759,17,17,768,842,2157,1957,518,637,412,381
510,561,254,182,111,97,248,171,45,753,17,17,782,854,2146,1970,514,639,414,382
505,578,254,181,120,94,249,171,43,734,17,17,781,852,2186,2034,517,644,414,396
520,576,250,183,120,96,243,170,45,733,17,17,765,853,2187,2011,534,641,433,402
515,579,256,175,122,93,245,167,42,723,18,16,767,853,2175,1998,532,639,433,392
508,571,260,187,112,99,229,172,43,719,18,16,774,858,2204,2031,533,644,432,408
500,559,269,182,107,92,228,171,41,711,18,16,761,866,2201,2071,538,654,442,418
505,575,257,188,106,91,241,170,41,700,18,16,772,850,2219,2047,534,662,439,425
495,554,264,183,104,92,248,173,43,679,18,15,759,849,2214,2055,532,670,456,415
507,554,271,187,107,90,229,171,45,665,18,16,772,842,2225,2061,543,668,464,422
487,566,266,185,105,89,227,184,44,643,18,16,762,869,2218,2102,538,656,461,421
499,550,270,192,103,90,234,166,42,642,18,15,744,847,2249,2080,548,652,461,426
494,556,272,203,101,91,238,176,44,625,17,15,756,876,2227,2045,555,663,467,415
486,567,271,202,100,91,232,172,45,624,18,16,743,869,2224,2098,548,658,468,405
487,561,271,199,103,90,232,169,47,609,18,17,754,866,2263,2116,543,664,470,411
478,569,271,199,103,90,231,162,42,597,18,17,744,869,2249,2105,561,634,469,406
475,552,268,195,102,95,232,170,45,576,17,16,746,886,2259,2101,563,654,473,400
468,555,277,215,99,92,230,171,45,574,18,17,742,874,2236,2091,560,649,481,403
471,558,273,200,101,91,224,170,45,567,18,17,760,876,2242,2118,564,654,483,401
474,554,268,195,90,89,228,156,42,560,18,16,741,876,2259,2130,568,651,486,400
466,569,271,193,96,88,221,162,40,567,17,17,743,875,2248,2133,559,636,484,408
476,551,272,202,92,94,228,163,42,571,18,16,743,898,2234,2110,566,640,474,394
482,549,277,208,94,81,235,160,44,537,18,16,740,912,2239,2123,570,638,479,409
475,548,260,203,95,82,227,163,41,531,18,16,726,903,2246,2130,561,629,474,410
478,553,276,206,94,89,222,160,45,535,18,17,732,896,2248,2123,556,621,465,392
473,547,274,201,90,83,235,158,43,542,18,17,738,896,2220,2108,561,624,467,402
454,547,280,206,92,89,236,159,43,528,18,17,724,910,2237,2132,560,623,458,391
466,556,270,209,87,87,240,166,41,514,18,17,734,912,2251,2145,544,622,462,398
469,546,283,213,87,87,231,169,42,507,18,16,732,930,2264,2153,563,612,458,389
452,538,272,214,86,81,239,172,46,523,18,17,725,909,2246,2139,544,602,453,393
457,535,287,225,87,84,239,164,44,526,18,17,710,932,2215,2150,544,613,452,383
465,539,277,226,88,86,242,163,44,523,16,17,704,911,2234,2141,532,613,457,392
453,535,296,235,87,86,229,167,46,511,16,17,710,913,2219,2150,540,613,453,402
