Left_Thalamic_Radiation,Right_Thalamic_Radiation,Left_Corticospinal,Right_Corticospinal,Left_Cingulum_Cingulate,Right_Cingulum_Cingulate,Left_Cingulum_Hippocampus,Right_Cingulum_Hippocampus,Callosum_Forceps_Major,Callosum_Forceps_Minor,Left_IFOF,Right_IFOF,Left_ILF,Right_ILF,Left_SLF,Right_SLF,Left_Uncinate,Right_Uncinate,Left_Arcuate,Right_Arcuate,L_VOF,R_VOF,L_Arcuate_Posterior,R_Arcuate_Posterior,L_posteriorArcuate_vot,R_posteriorArcuate_vot
0.780752266028042,0.745519967888677,0.61288738958028,0.592916086569961,0.685636999010006,0.704142544540213,0.858782226272225,0.993086560593073,0.744309541557698,0.811629760117269,0.648286445675103,0.646837065465563,0.670050166745943,0.719012591379926,0.645156077676792,0.588198864390346,0.798688265692915,0.836078662770189,0.609576825355254,0.506094578045587,0.724932835428053,0.705450254614808,0.726309315549954,0.792813883691563,0.787237836958784,0.89036909038763
0.681043537153525,0.663446297982169,0.579658721624361,0.546322583276599,0.643266021507617,0.651573048552017,0.802557173327829,0.910869737369614,0.635992310757649,0.711382416391421,0.585331267021033,0.615394049688699,0.642830521269929,0.691222290315844,0.592340607407836,0.5580762857492,0.734204736184731,0.768067929485788,0.560833330925522,0.499382913278146,0.698801216199379,0.679949500641311,0.679546218034564,0.735306229709837,0.759139231954325,0.859576425599225
0.636363124110501,0.63321722256447,0.557214605169588,0.511106799241007,0.614605546678779,0.621274612663194,0.760309835976199,0.838574339002224,0.589497990653857,0.661916464046327,0.54699607194336,0.544007111230813,0.628212284448886,0.674923452251985,0.567887279123824,0.544874843081619,0.694880840937938,0.728014385090949,0.537733243362666,0.495095732682935,0.67506049043235,0.659227003881048,0.653023339775342,0.702399833187219,0.734115233714753,0.828041597030638
0.61110018076932,0.615970906941475,0.530266625231664,0.498228452410265,0.593824845270234,0.592784206085792,0.728551323049672,0.780512230931868,0.562803033975536,0.629327948992864,0.533924560400198,0.517488490821327,0.612472832008667,0.659328924479534,0.550960879284267,0.534601515002801,0.670970301508214,0.703123599267929,0.522986123800096,0.488060067177074,0.655716128958416,0.643453760592053,0.634828132775369,0.678762666732239,0.713106346741034,0.798566510125776
0.598820009932138,0.606991888664363,0.505314509928566,0.490484039871455,0.580098444900695,0.568650424583401,0.707192353020095,0.73312555673295,0.548083878081433,0.605917692674083,0.541351261446548,0.506619727680908,0.594522576938632,0.641198293065737,0.538203581829147,0.525303497686545,0.654133762479602,0.684873527192146,0.514367555247934,0.481163370230127,0.640153626893008,0.63120389221431,0.6195546247007,0.662745307473175,0.696203813266005,0.773056694911885
0.585256068409206,0.598027292604632,0.486093064735063,0.470402824679018,0.565913835253372,0.556145019849722,0.691786694523199,0.697560392770746,0.546835423536635,0.589348018292847,0.548081225571233,0.51333998789288,0.579774084422046,0.626105816236428,0.527345868696695,0.516137543423997,0.642770779082426,0.672634374567881,0.504180015632877,0.47675658868052,0.627255329506284,0.621351772693367,0.608127379209828,0.652333269089699,0.682898214482814,0.75227921572911
0.572515888957518,0.588253506250045,0.476527551348417,0.451237585076101,0.550551779556529,0.54340135024002,0.681158365671473,0.674436198898191,0.552279511908454,0.577433176975863,0.544230259665677,0.549570264985935,0.567057178807926,0.613490762729379,0.518004909815989,0.507658538299364,0.635094817270464,0.665547494819879,0.494802992026268,0.4729035713315,0.616218095429703,0.612753100820107,0.599511150462063,0.645502081413526,0.670397643827209,0.735528264023637
0.560830083309561,0.579222970698683,0.469333157401322,0.456023535009424,0.532414258673477,0.530976593700443,0.67143349006403,0.661859268250548,0.56011820952297,0.564131631267553,0.542130501103079,0.53328570856954,0.555231710922693,0.600367622741842,0.509619721463704,0.500189711238793,0.628853220712051,0.661350426918275,0.487014999890429,0.46992521836697,0.60690456154569,0.605145102431645,0.591542189317073,0.639010677573008,0.658689845418015,0.721233841353616
0.548973936599291,0.570446256416497,0.460617533204313,0.466742514249254,0.517377677643161,0.521649471344616,0.661617155426042,0.656028521609869,0.554499981622476,0.550853599912492,0.529008473475417,0.512986125974063,0.544935806739499,0.589643917761135,0.501721511963306,0.49351972033365,0.624745977668852,0.658178623291793,0.482500102576461,0.468085611356191,0.598807808993131,0.598309289286072,0.583707778574694,0.63108306845484,0.647357700546064,0.708638778412365
0.539905999627923,0.562284401958253,0.45448863433344,0.474445290822924,0.503118204509863,0.513867068779628,0.651204907524808,0.650020426205784,0.545882489405574,0.53793346345481,0.496988632329417,0.521511076480856,0.535964345257696,0.580867013428343,0.49484054566935,0.487857325034069,0.621795855625413,0.654580739753006,0.480259491055552,0.465283757400263,0.591709428992701,0.592145951063431,0.575551817007105,0.622795146454154,0.635695332659261,0.697809724092001
