HAL7,HAL8,HAL9,HAL10,HAL11,HAL12,HAL13,HAL14,HAL15,HAL16,HAL17,HAL18,HAL19,HAL20,HAL21,HAL22,HAL23,HAL24,HAL25,HAL26,HAL27,HAL28,HAL29,HAL30,HAL31,HAL32,HAL33,HAL34,HAL35,HAL36,HAL37,HAL38,HAL39,HAL40,HAL41,HAL42,HAL43,HAL44,HAL45,HAL46
0.813855740538476,0.718161476123725,0.704447397837377,0.70464866745864,0.717277039292208,0.939239537626005,0.69152076342995,0.729875443847917,0.69824284523841,0.704723617858399,0.703992670194277,0.705149416391142,0.696316848366077,0.692758669419523,0.689595575822531,0.693796998872037,0.703266875690499,0.716249447865797,1.03231448665166,0.719568852325913,0.706960034747233,0.688416039341392,0.696081295208756,0.716977543096629,0.721606414528033,0.722274748419634,0.727422679530322,0.710015028717013,0.712885159724355,0.723470224760382,0.716072752049184,0.716316005316335,0.724767698829339,0.719431498599324,0.733776501130164,0.729032184761546,0.719383878885875,0.71515550792611,0.721785035046692,0.718788542164383
0.814675069884346,0.715048743984604,0.702919789438813,0.700642990114243,0.708886286440636,0.955061187226646,0.690839574865519,0.721802586482734,0.695891646902178,0.701307192215865,0.698898837851321,0.701010890254957,0.692988819122969,0.692108344264075,0.689550886049654,0.691637058151309,0.69989496842881,0.711263276996854,1.05324707121415,0.715998957602168,0.704743050905025,0.690165077853201,0.695770646029033,0.713816497994797,0.718968269010001,0.716598724998942,0.720420697906651,0.707751204087554,0.710454442171241,0.720070557519069,0.71420986239709,0.712689857547797,0.721382415387442,0.71622007643894,0.729121525556433,0.72503248126774,0.714002440944792,0.709410693302291,0.717016846644496,0.715763865808177
0.812718772121295,0.713340798964914,0.704539852330672,0.697618040878173,0.702396028697841,0.968637600392031,0.693031818816669,0.715286825302766,0.696300945931495,0.699929604736454,0.695403653957315,0.698646952109296,0.692311172862673,0.69417454703215,0.6915834767306,0.692664664070788,0.69845257420956,0.707013056269643,1.07160223856004,0.713377559139479,0.704137551060791,0.695046992365581,0.698517223579905,0.712043836113362,0.717317827867212,0.712507301170347,0.714153607818657,0.707898581642747,0.70967235389299,0.717256532334663,0.71291190562224,0.70998271015741,0.717911148202149,0.71405254848052,0.726085084017697,0.722109947936626,0.710994747222384,0.706818766741478,0.714194562634834,0.71396080312308
0.808515207882485,0.712558746375338,0.705927388506956,0.695049231794032,0.697699208672382,0.979751042535073,0.694762538414126,0.710951027714198,0.695961192709987,0.697733595111422,0.692590227232986,0.696407260201195,0.692298282059539,0.69536926584175,0.69338259344241,0.694231838174805,0.697401605424167,0.703783551191803,1.08746282100912,0.712385830145369,0.704017425403211,0.698114094232242,0.701663949512837,0.711148166469941,0.716284328440748,0.711270394779516,0.710440967771336,0.70820623124719,0.709750908372326,0.715432902501675,0.712028260240748,0.707893963938779,0.715409095295717,0.712666590008491,0.723424373429199,0.720038248674248,0.710515026781707,0.707268109676989,0.713031500340361,0.712831333539831
0.803264542978599,0.713177841665487,0.706389737196456,0.692914682834971,0.694389829290993,0.987783086954031,0.693831667170004,0.708395131805132,0.693602528081913,0.694623555233914,0.690797703668871,0.69246687104048,0.691888933183187,0.694042835585488,0.693238300166722,0.694745611383059,0.696463520205485,0.701350363375448,1.1008732390608,0.712648857814217,0.704074575409028,0.69718837249793,0.70335408899164,0.710890699301799,0.715351794663203,0.711714529583491,0.709624984203507,0.708375392341618,0.711010814343769,0.714668767242105,0.712368805978571,0.706033424893507,0.713971816795672,0.712123128125319,0.720952944744621,0.718551449725294,0.711413221222397,0.710766123050671,0.713975354569762,0.713859639667765
0.798871818839134,0.715590532800527,0.706183012886378,0.690912472062044,0.692147772481011,0.992707071801963,0.690149967153462,0.707419733107969,0.690027014874915,0.691358522333055,0.689082250753862,0.688908402966274,0.69007312188373,0.690887083508644,0.690474064709818,0.693499459715191,0.69513842686631,0.699219180629376,1.1112190387117,0.714244030037958,0.704543490116485,0.692842101948702,0.703307308716982,0.711233286611874,0.715081595228093,0.713461186191446,0.710279759761623,0.708412569841558,0.713221083479906,0.715052616366909,0.713839549466577,0.704795549658354,0.713739643705601,0.712462432871532,0.71855363111932,0.718088288074381,0.713347341899426,0.715706388053256,0.716448483076349,0.71694592972153
0.794030863909956,0.71848943375259,0.705943538661755,0.688351189613358,0.690736118319896,0.995797618649857,0.685518594262896,0.706208532854559,0.687314890936016,0.688434481168711,0.686986056052092,0.685598705935308,0.687352838988252,0.686994583749399,0.68600445066934,0.691526454056866,0.693349095158637,0.696958538237203,1.11905823904312,0.716501227058662,0.705241769172223,0.688041323708365,0.702489169277277,0.712140031139839,0.715378779294397,0.715230492713867,0.710858765144253,0.708526761072686,0.71582664432426,0.716614756176652,0.716128758071088,0.70462471541563,0.71510178145303,0.713547657574344,0.716723538721337,0.718449116585053,0.716243281274429,0.720119374506697,0.719005514200854,0.72027221241855
0.788675058987558,0.721298156219603,0.70680612291994,0.686195289357419,0.690549876689503,0.997906887523819,0.681386998979085,0.7042620014539,0.68621551166701,0.686697363867162,0.684205371273927,0.682598180562688,0.683638555140963,0.683413057880305,0.681274596191254,0.689378055411263,0.691286901860292,0.695605542893728,1.12508485255585,0.718787975843497,0.706337492557711,0.683624016486943,0.701821003531098,0.713614796572329,0.716114596311075,0.715790751355522,0.710622175576954,0.709601358174408,0.718988035560785,0.718649637466345,0.718607798468058,0.705144258006309,0.716488586332281,0.715164805210111,0.715422865766174,0.719335033196327,0.718756822471303,0.722748133729314,0.720431359227301,0.723205296466614
0.783056890222661,0.723689981057688,0.708752595881747,0.684883444915634,0.691830285156643,0.999716138965639,0.678341925116519,0.701724489211752,0.686577886211646,0.685867551858289,0.681793650607184,0.680696033886164,0.680262476000983,0.681312628139207,0.677387838052112,0.687164862790131,0.689165872822008,0.694375642687567,1.12908814737579,0.720857675985688,0.707939484140208,0.68170314201451,0.701368269234929,0.715506696496129,0.71749122947196,0.716122243123827,0.709759470805416,0.711375802152815,0.72248913377964,0.720392750955302,0.720997577476916,0.70573852484671,0.717778608255313,0.717741485457253,0.715196479873529,0.720516621922922,0.720226071781531,0.723232830464606,0.720814358185542,0.726046363854861
0.777387147319006,0.725586012326395,0.711989823503558,0.684242836942228,0.693598537873775,1.00090648657086,0.677280269576963,0.699366577915502,0.688814429796938,0.686682729918192,0.680126928576061,0.681423636147434,0.678766783426055,0.681854132365829,0.676039708852847,0.685622566960707,0.687268539750714,0.693500734697333,1.13124828506448,0.722002772893761,0.709924169277194,0.682972083011257,0.70171113821723,0.71774321440519,0.719410250193999,0.7169880294931,0.709165003872797,0.71422877135262,0.725743133088944,0.721798290547521,0.723144351947277,0.706934276312906,0.719472874398246,0.720725789876935,0.716231268231362,0.721658528106571,0.720424820069314,0.721745040080313,0.72043831788205,0.728337959332006
