Left_Thalamic_Radiation,Right_Thalamic_Radiation,Left_Corticospinal,Right_Corticospinal,Left_Cingulum_Cingulate,Right_Cingulum_Cingulate,Left_Cingulum_Hippocampus,Right_Cingulum_Hippocampus,Callosum_Forceps_Major,Callosum_Forceps_Minor,Left_IFOF,Right_IFOF,Left_ILF,Right_ILF,Left_SLF,Right_SLF,Left_Uncinate,Right_Uncinate,Left_Arcuate,Right_Arcuate,L_VOF,R_VOF,L_Arcuate_Posterior,R_Arcuate_Posterior,L_posteriorArcuate_vot,R_posteriorArcuate_vot
799,934,415,466,353,282,270,155,23,635,18,19,1117,1423,8478,10126,615,1193,923,402,5993,5869,456,427,736,1501
806,943,432,480,349,284,274,155,23,619,18,19,1127,1430,8333,10084,606,1187,921,407,5910,5870,448,418,728,1488
797,937,451,486,344,282,275,145,23,623,18,19,1141,1430,8405,10173,613,1158,917,403,5987,5921,444,423,732,1475
803,946,458,508,351,285,285,148,23,625,18,19,1134,1433,8513,10315,603,1156,926,414,6036,5915,446,419,749,1519
802,941,478,521,355,287,279,150,23,626,18,19,1120,1446,8632,10417,609,1163,931,416,6089,5986,453,422,760,1539
807,938,500,528,362,285,285,150,23,628,18,19,1142,1441,8703,10563,596,1160,936,414,6071,6021,449,414,771,1522
808,935,500,551,356,283,284,152,23,623,18,19,1132,1461,8728,10660,614,1140,940,409,6167,6067,448,417,767,1526
809,940,504,550,353,280,286,149,22,630,18,19,1139,1453,8804,10777,600,1164,939,415,6159,6082,444,421,787,1573
802,941,517,557,353,289,284,148,23,625,18,19,1147,1456,8821,10810,600,1153,954,410,6175,6117,450,421,778,1585
806,936,539,567,343,283,284,139,23,633,18,19,1141,1461,8882,10734,611,1135,951,411,6174,6106,451,423,779,1594
798,941,542,566,351,285,278,143,23,624,18,19,1134,1454,8889,10812,595,1129,950,411,6183,6123,451,433,776,1608
797,948,538,565,346,285,269,147,23,615,17,19,1134,1463,8806,10824,614,1141,949,416,6215,6124,447,426,790,1628
801,934,537,574,349,279,277,153,23,619,18,19,1143,1457,8779,10734,593,1114,941,410,6204,6194,454,424,768,1617
806,939,541,574,348,274,282,150,22,622,18,19,1127,1467,8754,10689,601,1114,941,414,6217,6215,449,419,774,1604
803,943,559,579,337,276,278,146,23,617,18,19,1131,1442,8697,10539,615,1122,946,411,6218,6166,443,422,778,1596
804,936,553,559,342,280,282,149,22,612,18,19,1124,1444,8558,10499,606,1109,922,408,6234,6207,451,422,787,1611
807,935,542,571,346,281,272,144,22,627,18,19,1126,1447,8525,10522,593,1088,923,403,6268,6236,456,423,776,1615
799,934,535,555,345,273,279,136,22,614,18,19,1127,1422,8425,10321,588,1067,925,414,6290,6241,444,415,785,1592
811,935,541,555,342,281,277,135,22,614,18,19,1118,1430,8277,10200,586,1075,901,413,6264,6225,442,406,781,1615
801,936,535,543,332,277,266,144,22,608,18,19,1124,1437,8188,10123,587,1048,910,412,6211,6287,437,410,788,1637
799,925,519,534,336,273,258,142,23,601,18,19,1111,1435,8039,9970,591,1040,908,410,6215,6214,444,414,790,1634
796,923,511,535,330,261,261,144,21,598,18,19,1118,1430,7896,9925,572,1028,899,408,6219,6241,449,403,784,1638
792,927,502,508,335,264,270,143,22,598,18,19,1115,1409,7814,9780,572,1039,894,405,6165,6258,443,406,796,1647
803,918,487,518,342,265,268,151,23,591,18,19,1125,1411,7721,9630,573,1015,866,403,6169,6291,445,402,779,1636
793,917,490,519,336,262,262,149,23,596,18,19,1114,1403,7579,9468,567,1004,884,397,6170,6300,430,398,795,1629
779,915,484,512,327,260,253,147,23,587,18,19,1104,1394,7434,9405,560,992,881,400,6175,6243,436,403,783,1643
784,906,496,515,326,265,255,147,23,576,18,19,1103,1384,7360,9211,579,976,873,406,6181,6239,434,407,791,1634
