Left_Thalamic_Radiation,Right_Thalamic_Radiation,Left_Corticospinal,Right_Corticospinal,Left_Cingulum_Cingulate,Right_Cingulum_Cingulate,Left_Cingulum_Hippocampus,Right_Cingulum_Hippocampus,Callosum_Forceps_Major,Callosum_Forceps_Minor,Left_IFOF,Right_IFOF,Left_ILF,Right_ILF,Left_SLF,Right_SLF,Left_Uncinate,Right_Uncinate,Left_Arcuate,Right_Arcuate,L_VOF,R_VOF,L_Arcuate_Posterior,R_Arcuate_Posterior,L_posteriorArcuate_vot,R_posteriorArcuate_vot
0.0925377123735855,0.0813547203256178,0.214953607910287,0.224224190667941,0.0664054003564103,0.0669557117771621,0.0606830266757599,0.062552421803696,0.0646743480601139,0.0588386983121228,0.075889126766124,0.0718586543899991,0.108019615918929,0.0907529640792652,0.104527077061312,0.145739059982279,0.0635287119039808,0.0742572846281021,0.0999853402877729,0.186986822741904,0.0649812940200337,0.054719216713234,0.0533977104712922,0.0740428814518636,0.0531773733851301,0.0666199388054728
0.098883491972095,0.0931693420726649,0.209215026821522,0.209490600947191,0.0820512145020982,0.0737183074961901,0.0646984915684387,0.0660484707292576,0.100115756522881,0.0759117401661056,0.0886594351807103,0.0851741968939899,0.110357373418081,0.0931351892386907,0.110811366752519,0.147729626057525,0.0715570505363742,0.0804984031549668,0.107769313282496,0.182546632711971,0.0695247225112554,0.0594389740977304,0.0607836858201226,0.0813372596201425,0.0566522219491435,0.0693700945290175
0.103137151957782,0.0976946313326262,0.204919967419955,0.198920001737889,0.0910766722944554,0.0846211448729759,0.0683894830288741,0.0694493613672734,0.123151316633864,0.0886684937662324,0.106806792168372,0.113997673177955,0.111512734058052,0.0922814877293513,0.115573634599892,0.146868283471426,0.0769073579175426,0.0863508617815067,0.115783508907673,0.176704017690045,0.0738364560768177,0.0638934476920862,0.0641860900054807,0.0837511562654232,0.0588542853815717,0.0717924056805064
0.108658148988494,0.101004418173626,0.210150828224821,0.224604389048228,0.100244109120196,0.100594803794353,0.0732718341538887,0.0724154034496528,0.129561184838442,0.102314397866907,0.13029409639875,0.126314010956575,0.115986209115358,0.0941371029498445,0.122612961261397,0.147423797835883,0.0804906360652947,0.0935519483707543,0.125547269449251,0.17283933603056,0.0778578763252311,0.0677148308378251,0.0683047320606508,0.0885442479072326,0.0597918347882011,0.0737863482952815
0.113779947483553,0.104181863382614,0.212071472418897,0.23742412642464,0.102648438949492,0.115683972089807,0.0801048038705608,0.0754737939321172,0.138655806894643,0.112067771961335,0.128869616969205,0.142938737249724,0.119595339018018,0.0974246629296049,0.130687593225862,0.150056552281261,0.0850250861035901,0.102829811391468,0.135727951606059,0.173023265988737,0.0818607906693171,0.0710688530878871,0.0731338455827898,0.0964176951182903,0.0602341682664764,0.0762472811185367
0.119294954272165,0.109364357946222,0.214033254335326,0.227986976689528,0.109442358506021,0.126697368630825,0.0877516925933485,0.0801917705588132,0.144493182140258,0.122032675731968,0.13741623843591,0.162226757627104,0.125001147475945,0.103782736947472,0.138648585403261,0.154372174744874,0.0899454298420378,0.111952045302185,0.144493631690031,0.173893547883812,0.0857641099902433,0.0742652773277829,0.0772097444585309,0.104214532697986,0.0611179642525672,0.0790926949839741
0.125476265579904,0.115166296331785,0.217547528915491,0.228057157485608,0.119602103096363,0.143313123542778,0.0950257566709178,0.0873627696696378,0.153999658469887,0.129682787158393,0.178164979193556,0.165190480589327,0.130672757140704,0.108356163133514,0.146328597849559,0.159578510540198,0.0953068559179992,0.119391008493288,0.149633001809212,0.173921396195291,0.0897219547776324,0.0774995434780447,0.0814264544010349,0.111616423839584,0.062412419317449,0.0818753137224227
0.133210275564493,0.120256173351819,0.227181741639761,0.241844714686427,0.126093330695942,0.169605208529503,0.10244686150383,0.0955642995893895,0.148575364633506,0.134007685738728,0.195167482137405,0.1743851400307,0.135864348322223,0.113600716834654,0.153342257081661,0.164706798132497,0.101458629716333,0.125958428904201,0.154632421865072,0.172842900360041,0.0936748335843827,0.0808055078949001,0.0857337922296609,0.119268809726744,0.0637490449667832,0.0850767790792074
0.139033115880985,0.123172402472177,0.241023076510071,0.259482124569937,0.131711793162299,0.19975645050254,0.108963002453125,0.106563028268418,0.133612487694781,0.13630978116535,0.164223699168799,0.163032525302515,0.142413372689489,0.120554887181663,0.15934371418932,0.169296774924135,0.109183268316247,0.132747913714147,0.15720206714636,0.169689135718594,0.0977602610217088,0.0840733781092409,0.0918895069659945,0.127693817404793,0.0648500049377921,0.0885714624341539
0.142317298947079,0.128154343204968,0.255761732141157,0.269786256503026,0.139132223363371,0.219686191433237,0.114888114087517,0.116234865777235,0.112016155358887,0.139333149842071,0.164676218734898,0.17606578784929,0.149193832756132,0.128198808011196,0.164301313823765,0.173449247726956,0.116972811512002,0.140762660558169,0.159697920787057,0.167808649108558,0.101877582594524,0.0873336514801862,0.099964143764775,0.137703886582059,0.066362544804844,0.0923878107957694
